account_id,score,rule_score,ml_score,out_degree
ACC003035,0.5701389794910319,1,-0.07465255127242015,12
ACC008269,0.5701330646502395,1,-0.0746673383744012,12
ACC008788,0.5701237350253093,1,-0.07469066243672667,14
ACC002576,0.5701178641561749,1,-0.0747053396095625,12
ACC000361,0.5701053282982029,1,-0.07473667925449268,11
ACC004628,0.5701002581320477,1,-0.07474935466988064,12
ACC008162,0.5700678028315767,1,-0.07483049292105831,14
ACC006823,0.5700662995727015,1,-0.07483425106824615,11
ACC003392,0.5700564308158027,1,-0.07485892296049323,12
ACC001038,0.5700318424995544,1,-0.07492039375111387,12
ACC006095,0.5700184129525963,1,-0.0749539676185092,13
ACC000072,0.57001730121479,1,-0.07495674696302501,14
ACC007559,0.5700033349497672,1,-0.07499166262558205,12
ACC007363,0.5700030039039927,1,-0.07499249024001808,11
ACC009258,0.5699961637918846,1,-0.0750095905202886,14
ACC006432,0.5699781208045167,1,-0.07505469798870817,11
ACC007394,0.5699730030381337,1,-0.07506749240466581,11
ACC008619,0.5699726692796503,1,-0.07506832680087427,13
ACC007569,0.5699707305026723,1,-0.07507317374331912,13
ACC005231,0.569969745506469,1,-0.07507563623382746,15
ACC001951,0.5699459659579085,1,-0.0751350851052287,11
ACC003770,0.5699406640179642,1,-0.07514833995508946,11
ACC009623,0.5699110284306605,1,-0.07522242892334868,14
ACC003907,0.5699101629140173,1,-0.07522459271495674,11
ACC005536,0.5698843784130895,1,-0.0752890539672762,11
ACC003476,0.5698735231490686,1,-0.07531619212732837,14
ACC002619,0.5698601908919952,1,-0.07534952277001189,11
ACC007483,0.5698582200403403,1,-0.07535444989914919,12
ACC003904,0.5698512592529772,1,-0.07537185186755685,14
ACC002096,0.5698480657168405,1,-0.07537983570789863,11
ACC004843,0.5698420287424895,1,-0.07539492814377635,11
ACC000829,0.5698343766251136,1,-0.07541405843721605,12
ACC008758,0.5698322394000866,1,-0.07541940149978327,11
ACC008213,0.5698291249165,1,-0.07542718770875012,13
ACC004197,0.569812843925056,1,-0.07546789018735989,12
ACC001647,0.5698097027435904,1,-0.0754757431410239,12
ACC005190,0.569804738317171,1,-0.07548815420707239,14
ACC004978,0.5697899305801876,1,-0.07552517354953092,11
ACC000903,0.5697890852824207,1,-0.07552728679394832,12
ACC008420,0.5697670935250657,1,-0.07558226618733566,12
ACC006349,0.5697593047962554,1,-0.07560173800936149,13
ACC002517,0.5697561194783857,1,-0.07560970130403571,12
ACC002633,0.5697172564116251,1,-0.07570685897093721,11
ACC006632,0.5696996920742305,1,-0.07575076981442358,12
ACC000081,0.5696983441332508,1,-0.07575413966687278,11
ACC006871,0.5696981726695117,1,-0.07575456832622074,11
ACC004483,0.569696985165593,1,-0.07575753708601757,15
ACC002773,0.5696908948609403,1,-0.07577276284764933,11
ACC002309,0.5696806878807887,1,-0.0757982802980281,11
ACC002434,0.5696700811465216,1,-0.07582479713369583,12
ACC005806,0.5696683265640508,1,-0.075829183589873,12
ACC006002,0.5696534286333054,1,-0.07586642841673652,14
ACC002557,0.5696409926478312,1,-0.07589751838042202,11
ACC002324,0.5696406014457465,1,-0.07589849638563373,11
ACC004277,0.569638425021917,1,-0.07590393744520746,11
ACC002040,0.5696149049825472,1,-0.07596273754363203,11
ACC003946,0.5696124178920597,1,-0.07596895526985054,11
ACC002758,0.5696122501712987,1,-0.07596937457175329,11
ACC005036,0.569603739068405,1,-0.07599065232898744,14
ACC008737,0.5695995581241002,1,-0.0760011046897493,12
ACC005383,0.5695936508254651,1,-0.07601587293633727,14
ACC007916,0.569593529757281,1,-0.07601617560679752,12
ACC001583,0.569592896623706,1,-0.07601775844073494,11
ACC007268,0.5695921871427139,1,-0.07601953214321527,12
ACC008145,0.56959115359003,1,-0.07602211602492498,11
ACC000626,0.5695826565971884,1,-0.07604335850702898,11
ACC001991,0.5695772179761337,1,-0.07605695505966581,13
ACC001627,0.5695733751448285,1,-0.07606656213792873,12
ACC000898,0.5695633317559532,1,-0.0760916706101169,12
ACC004870,0.569558814282246,1,-0.07610296429438512,11
ACC009224,0.569545437227808,1,-0.0761364069304799,11
ACC003899,0.569531851983025,1,-0.07617037004243726,12
ACC004482,0.5695103898519782,1,-0.0762240253700543,11
ACC001992,0.5694888714330446,1,-0.07627782141738831,11
ACC002826,0.5694747191569646,1,-0.07631320210758852,13
ACC001963,0.5694735709062999,1,-0.07631607273425017,11
ACC002120,0.5694633215941122,1,-0.07634169601471963,11
ACC002426,0.5694617651519759,1,-0.07634558712006018,11
ACC000491,0.5694561573622489,1,-0.07635960659437785,11
ACC000611,0.5694311361774315,1,-0.07642215955642134,11
ACC009338,0.5694288329635986,1,-0.07642791759100342,12
ACC004852,0.5694276767487,1,-0.07643080812824987,13
ACC001113,0.5694220824167163,1,-0.07644479395820913,12
ACC006453,0.5694190533746747,1,-0.07645236656331317,13
ACC007788,0.5694185276567431,1,-0.07645368085814219,13
ACC001059,0.5694091912367615,1,-0.0764770219080963,14
ACC008874,0.5693872903331425,1,-0.07653177416714368,12
ACC009562,0.5693869094480112,1,-0.07653272637997188,12
ACC001094,0.5693743587004568,1,-0.07656410324885776,11
ACC000066,0.5693528653071651,1,-0.07661783673208705,13
ACC000864,0.569348339275775,1,-0.07662915181056235,13
ACC007586,0.5693433959004466,1,-0.0766415102488836,14
ACC000232,0.5693379898234858,1,-0.07665502544128544,13
ACC002103,0.5693373709716909,1,-0.07665657257077257,15
ACC000217,0.5693193425690828,1,-0.07670164357729298,12
ACC008079,0.5693101996266102,1,-0.07672450093347438,12
ACC008070,0.5692859931598745,1,-0.07678501710031371,11
ACC009818,0.5692756596963924,1,-0.07681085075901906,14
ACC007733,0.5692686784783848,1,-0.07682830380403799,11
ACC007812,0.5692673674937005,1,-0.07683158126574863,11
ACC000175,0.5692669481750373,1,-0.0768326295624066,18
ACC001125,0.5692622546703102,1,-0.07684436332422451,11
ACC006297,0.5692569720161352,1,-0.07685756995966192,11
ACC004585,0.5692479733679493,1,-0.0768800665801267,13
ACC008341,0.5692441889733961,1,-0.07688952756650963,12
ACC009341,0.569244026383272,1,-0.07688993404182004,15
ACC006695,0.5691902360593006,1,-0.07702440985174847,11
ACC008209,0.569189572099271,1,-0.07702606975182252,13
ACC001026,0.5691503709868682,1,-0.07712407253282955,11
ACC003032,0.5691311509561766,1,-0.0771721226095583,12
ACC001548,0.5691113083699698,1,-0.07722172907507552,12
ACC005180,0.5691106639412593,1,-0.07722334014685156,13
ACC002938,0.5690739680823576,1,-0.07731507979410607,11
ACC009864,0.569073427384789,1,-0.0773164315380272,14
ACC003080,0.5690674212229445,1,-0.07733144694263872,12
ACC007629,0.5690429220968093,1,-0.07739269475797683,11
ACC009886,0.5690288101302935,1,-0.07742797467426632,11
ACC008281,0.5690266751138956,1,-0.07743331221526084,14
ACC006953,0.5690258867113027,1,-0.0774352832217432,11
ACC007170,0.5689950555046339,1,-0.0775123612384151,15
ACC000461,0.5689840729480429,1,-0.07753981762989265,14
ACC000501,0.5689838448408915,1,-0.07754038789777123,11
ACC001539,0.5689479041272583,1,-0.07763023968185423,11
ACC008719,0.5689420645184791,1,-0.07764483870380229,13
ACC000530,0.5689224485819567,1,-0.07769387854510801,12
ACC001305,0.5689194166107222,1,-0.07770145847319454,12
ACC001923,0.5689155689710778,1,-0.0777110775723055,11
ACC009179,0.5689134712108656,1,-0.07771632197283601,13
ACC004409,0.5689123917429647,1,-0.07771902064258807,13
ACC003709,0.5689120747820421,1,-0.07771981304489461,15
ACC008284,0.5688872077269308,1,-0.07778198068267284,12
ACC004613,0.5688746693352905,1,-0.07781332666177365,11
ACC002939,0.5688508321368461,1,-0.07787291965788484,12
ACC009950,0.5688402629972508,1,-0.07789934250687297,11
ACC000540,0.5688269780563538,1,-0.07793255485911538,15
ACC008712,0.5688261099812123,1,-0.07793472504696919,14
ACC005528,0.5688239408373679,1,-0.07794014790658027,12
ACC009309,0.5688175295430818,1,-0.07795617614229527,12
ACC006308,0.5688162762238234,1,-0.07795930944044144,18
ACC008476,0.5687880375850446,1,-0.07802990603738846,12
ACC008898,0.5687768754810847,1,-0.07805781129728828,11
ACC001559,0.5687767001829859,1,-0.07805824954253537,16
ACC001163,0.5687701694634189,1,-0.07807457634145293,11
ACC009658,0.5687636109424148,1,-0.07809097264396309,11
ACC009181,0.5687535471460506,1,-0.0781161321348734,12
ACC000529,0.5687312348183837,1,-0.07817191295404058,13
ACC003702,0.5687266803436583,1,-0.07818329914085426,13
ACC005590,0.5687265085266805,1,-0.07818372868329881,12
ACC001230,0.568715750616661,1,-0.0782106234583475,16
ACC005765,0.5687120988448104,1,-0.07821975288797384,11
ACC006789,0.5687077101031836,1,-0.07823072474204096,11
ACC003499,0.5687046894401995,1,-0.07823827639950132,12
ACC006471,0.5687012456361126,1,-0.07824688590971846,12
ACC004655,0.5686998370875355,1,-0.0782504072811614,12
ACC007126,0.5686833529767923,1,-0.07829161755801922,12
ACC002757,0.5686819536851653,1,-0.07829511578708687,11
ACC009740,0.5686609596491405,1,-0.07834760087714865,12
ACC007032,0.5686584601567822,1,-0.07835384960804442,14
ACC008428,0.5686421538698617,1,-0.07839461532534558,15
ACC001513,0.5686410091374549,1,-0.0783974771563627,12
ACC006579,0.568636423032077,1,-0.0784089424198075,12
ACC008606,0.568628708091447,1,-0.07842822977138236,16
ACC001935,0.5686284096726869,1,-0.07842897581828279,11
ACC000469,0.5686233998301464,1,-0.07844150042463394,12
ACC009051,0.5686202499807937,1,-0.07844937504801569,11
ACC003195,0.5686133748658899,1,-0.0784665628352752,13
ACC006854,0.5685981426871947,1,-0.0785046432820134,12
ACC006176,0.5685789598298007,1,-0.07855260042549833,11
ACC009267,0.5685774754194437,1,-0.07855631145139058,14
ACC003663,0.5685498639912334,1,-0.0786253400219164,11
ACC000029,0.5685492734132261,1,-0.07862681646693465,14
ACC004059,0.5685385292829155,1,-0.07865367679271124,17
ACC009272,0.5685363391001448,1,-0.07865915224963804,11
ACC009394,0.5685249285204328,1,-0.07868767869891807,11
ACC003334,0.5685108298613109,1,-0.07872292534672276,12
ACC003933,0.5684882185620934,1,-0.07877945359476629,11
ACC007038,0.5684828466310211,1,-0.07879288342244706,13
ACC009881,0.5684805952642877,1,-0.07879851183928072,11
ACC007408,0.5684783027543414,1,-0.07880424311414647,13
ACC006143,0.5684665493266093,1,-0.07883362668347654,11
ACC006638,0.568465184105289,1,-0.07883703973677747,12
ACC000962,0.568438461952686,1,-0.07890384511828491,11
ACC008876,0.5684380950476229,1,-0.0789047623809428,13
ACC009710,0.5684356716179512,1,-0.07891082095512214,12
ACC009608,0.5684199401622344,1,-0.07895014959441388,13
ACC000877,0.5684187674762192,1,-0.07895308130945194,11
ACC006722,0.5683996765623193,1,-0.07900080859420183,11
ACC001408,0.568393287042751,1,-0.07901678239312226,11
ACC005775,0.5683890998811786,1,-0.07902725029705343,11
ACC003141,0.5683806889772572,1,-0.07904827755685684,15
ACC008022,0.5683802153338495,1,-0.07904946166537624,12
ACC009838,0.5683750729529765,1,-0.07906231761755877,13
ACC005581,0.5683679084406609,1,-0.07908022889834787,13
ACC009401,0.5683598665583434,1,-0.07910033360414159,11
ACC007216,0.5683578244916853,1,-0.07910543877078668,14
ACC000532,0.5683445201793621,1,-0.07913869955159475,15
ACC005796,0.5683328237545824,1,-0.07916794061354404,14
ACC001242,0.5683234311874217,1,-0.07919142203144569,14
ACC005772,0.5683229703213111,1,-0.07919257419672232,12
ACC000689,0.5683180134548496,1,-0.07920496636287616,12
ACC005808,0.5683173503373706,1,-0.07920662415657337,12
ACC000633,0.5683163465804648,1,-0.07920913354883796,12
ACC006151,0.568284716895336,1,-0.0792882077616599,11
ACC000892,0.5682790440676481,1,-0.07930238983087978,12
ACC007511,0.5682784798406658,1,-0.07930380039833529,13
ACC002848,0.5682705521432133,1,-0.07932361964196666,13
ACC007642,0.5682688023203567,1,-0.07932799419910819,11
ACC006237,0.5682570679377554,1,-0.07935733015561142,11
ACC005396,0.568250544915235,1,-0.07937363771191258,12
ACC004880,0.5682334596943271,1,-0.07941635076418208,11
ACC005374,0.5682252838696472,1,-0.07943679032588197,13
ACC007745,0.5682074381099446,1,-0.07948140472513843,14
ACC006361,0.5681947309893277,1,-0.07951317252668072,11
ACC009407,0.5681942061280263,1,-0.07951448467993427,11
ACC004607,0.5681932699982734,1,-0.07951682500431662,11
ACC001661,0.5681884046011993,1,-0.07952898849700163,11
ACC005952,0.5681731623537161,1,-0.07956709411570978,14
ACC003600,0.5681705751529516,1,-0.07957356211762096,12
ACC008695,0.5681580705820107,1,-0.079604823544973,11
ACC009999,0.5681269763134634,1,-0.07968255921634132,15
ACC001892,0.5681063692905932,1,-0.0797340767735168,13
ACC005514,0.5681050843050794,1,-0.07973728923730133,11
ACC005067,0.5680969076904638,1,-0.07975773077384024,17
ACC006836,0.5680917453938731,1,-0.07977063651531713,11
ACC005491,0.5680663983508809,1,-0.07983400412279756,11
ACC000809,0.5680617935879416,1,-0.079845516030146,12
ACC004425,0.5680585571092498,1,-0.07985360722687557,16
ACC003920,0.5680541519075287,1,-0.07986462023117802,14
ACC008800,0.56804244426701,1,-0.07989388933247504,12
ACC007093,0.5680285055620876,1,-0.0799287360947809,12
ACC004038,0.5680204935463604,1,-0.07994876613409879,11
ACC009067,0.5680136112419238,1,-0.07996597189519022,11
ACC003681,0.5680119179163133,1,-0.07997020520921655,11
ACC002369,0.5680114216820666,1,-0.0799714457948334,11
ACC007679,0.5680109650555593,1,-0.07997258736110185,11
ACC004346,0.5680045833789839,1,-0.07998854155254037,12
ACC008261,0.5679997004223485,1,-0.08000074894412873,14
ACC002593,0.5679870984089982,1,-0.08003225397750441,11
ACC003094,0.5679769308180833,1,-0.0800576729547916,13
ACC000621,0.5679760448200186,1,-0.08005988794995345,11
ACC004171,0.5679711565878346,1,-0.08007210853041347,13
ACC005439,0.567952425274674,1,-0.08011893681331489,16
ACC009090,0.5679492840852504,1,-0.08012678978687415,11
ACC004308,0.5679445881036053,1,-0.0801385297409869,11
ACC003321,0.5679337787101676,1,-0.08016555322458097,13
ACC006671,0.5679295182874814,1,-0.08017620428129657,11
ACC000742,0.5679097435547323,1,-0.08022564111316915,11
ACC000166,0.5679068176926236,1,-0.08023295576844075,13
ACC004271,0.5678663249517304,1,-0.08033418762067401,12
ACC000329,0.567852721154005,1,-0.08036819711498744,13
ACC005211,0.5678460535212579,1,-0.0803848661968552,11
ACC002865,0.5678437921977527,1,-0.08039051950561826,12
ACC002458,0.5678291885429169,1,-0.0804270286427079,11
ACC009565,0.5678172076587653,1,-0.08045698085308661,11
ACC006513,0.5677985434554085,1,-0.08050364136147886,12
ACC008260,0.567786802789368,1,-0.08053299302658001,11
ACC001104,0.5677800720028303,1,-0.08054981999292421,11
ACC006640,0.567771711433536,1,-0.08057072141615984,11
ACC002747,0.5677682849057115,1,-0.08057928773572104,17
ACC002808,0.5677667893386543,1,-0.08058302665336425,12
ACC001945,0.5677663032720035,1,-0.08058424181999113,13
ACC006783,0.5677611792475337,1,-0.08059705188116578,11
ACC002041,0.5677573254559409,1,-0.08060668636014767,11
ACC008062,0.5677566354029329,1,-0.08060841149266773,12
ACC005220,0.5677545093918852,1,-0.08061372652028687,11
ACC001680,0.5677480334027646,1,-0.08062991649308854,13
ACC003358,0.5677326534746084,1,-0.08066836631347885,11
ACC007228,0.5677291174894401,1,-0.08067720627639957,11
ACC008756,0.5677251960895728,1,-0.0806870097760678,15
ACC000223,0.5677125742631336,1,-0.08071856434216607,11
ACC002953,0.5677008720969733,1,-0.08074781975756679,12
ACC000574,0.5677005410032705,1,-0.08074864749182381,13
ACC003054,0.5676804537434835,1,-0.08079886564129124,18
ACC000549,0.5676763940992423,1,-0.08080901475189406,13
ACC002202,0.5676763026476221,1,-0.0808092433809447,11
ACC006150,0.5676690616712754,1,-0.08082734582181139,15
ACC007885,0.5676665512909465,1,-0.08083362177263387,11
ACC006550,0.5676547164548237,1,-0.08086320886294074,11
ACC008356,0.5676492237716275,1,-0.08087694057093109,13
ACC002098,0.5676457559676525,1,-0.08088561008086853,13
ACC002390,0.5676452474013576,1,-0.08088688149660611,16
ACC003362,0.5676353960104733,1,-0.08091150997381674,12
ACC004199,0.5676330010702129,1,-0.0809174973244679,11
ACC009264,0.5676107543145602,1,-0.08097311421359948,13
ACC008824,0.5676069929351704,1,-0.08098251766207404,11
ACC009837,0.5676061577279211,1,-0.08098460568019727,13
ACC004385,0.5675924446296369,1,-0.08101888842590782,11
ACC007313,0.5675693517160542,1,-0.08107662070986454,13
ACC003019,0.5675684807535343,1,-0.08107879811616425,11
ACC001190,0.5675577579953364,1,-0.08110560501165898,15
ACC006478,0.5675548352331182,1,-0.08111291191720427,11
ACC006643,0.5675515209498256,1,-0.08112119762543596,14
ACC001854,0.5675482885065868,1,-0.08112927873353304,14
ACC000170,0.5675420462259326,1,-0.08114488443516849,12
ACC006473,0.5675367885468874,1,-0.08115802863278154,12
ACC005014,0.5675346354989079,1,-0.08116341125273013,14
ACC009182,0.5675340920174026,1,-0.08116476995649352,12
ACC009376,0.5675276429050146,1,-0.08118089273746354,12
ACC003450,0.5675249603155211,1,-0.08118759921119706,12
ACC009161,0.5675236453761632,1,-0.08119088655959206,15
ACC007904,0.5675124978113598,1,-0.08121875547160035,13
ACC005170,0.5675111097429927,1,-0.08122222564251824,13
ACC007413,0.5675017857778378,1,-0.08124553555540537,11
ACC009108,0.5674870529005009,1,-0.08128236774874747,12
ACC005828,0.5674865481524755,1,-0.08128362961881136,12
ACC002837,0.5674740950648923,1,-0.08131476233776908,16
ACC008173,0.5674684197711077,1,-0.0813289505722305,11
ACC002752,0.567460889433375,1,-0.08134777641656249,12
ACC000246,0.5674580999988502,1,-0.08135475000287445,13
ACC006934,0.567456272714507,1,-0.08135931821373232,13
ACC005626,0.5674504172238923,1,-0.08137395694026922,11
ACC006635,0.567439657351489,1,-0.08140085662127733,12
ACC002201,0.5674305324017281,1,-0.08142366899567949,12
ACC004341,0.567426539749076,1,-0.0814336506273099,13
ACC005570,0.5674243005620104,1,-0.08143924859497381,11
ACC007000,0.5674052693680341,1,-0.08148682657991452,12
ACC007230,0.5674039291844861,1,-0.08149017703878458,12
ACC008911,0.5673946146730555,1,-0.08151346331736103,11
ACC006787,0.5673895069884657,1,-0.08152623252883562,13
ACC008335,0.5673890345145003,1,-0.08152741371374911,11
ACC008021,0.5673770104100584,1,-0.08155747397485397,15
ACC009462,0.5673727558533327,1,-0.08156811036666833,14
ACC009495,0.5673711143227772,1,-0.08157221419305705,11
ACC004557,0.5673551526472121,1,-0.08161211838196969,12
ACC004764,0.5673402657706363,1,-0.08164933557340898,13
ACC006373,0.5673399225707723,1,-0.08165019357306935,12
ACC006018,0.5673336564279216,1,-0.08166585893019618,17
ACC008444,0.5673327484279196,1,-0.08166812893020087,11
ACC005013,0.5673285393223818,1,-0.08167865169404548,11
ACC009283,0.5673275022146438,1,-0.08168124446339042,12
ACC005271,0.5673156914687078,1,-0.08171077132823057,12
ACC007376,0.5673069124557472,1,-0.0817327188606321,12
ACC007683,0.5673032315196892,1,-0.08174192120077695,12
ACC001482,0.5672986337302878,1,-0.08175341567428046,13
ACC006820,0.5672959752016542,1,-0.08176006199586455,11
ACC007261,0.5672879985952747,1,-0.08178000351181325,12
ACC006299,0.5672870703083702,1,-0.08178232422907444,12
ACC000259,0.5672674623999764,1,-0.08183134400005904,11
ACC008697,0.5672671441440963,1,-0.08183213963975927,11
ACC002439,0.5672653180950408,1,-0.08183670476239802,11
ACC006628,0.567254044647543,1,-0.08186488838114225,14
ACC005243,0.5672394878902562,1,-0.08190128027435922,11
ACC004928,0.5672320469604917,1,-0.08191988259877081,13
ACC008386,0.5672286476863003,1,-0.08192838078424908,12
ACC004938,0.5672029284443223,1,-0.08199267888919431,13
ACC003841,0.5672008081411669,1,-0.08199797964708266,13
ACC005981,0.5671790163489321,1,-0.08205245912766973,14
ACC003164,0.5671764114225174,1,-0.08205897144370644,13
ACC006526,0.5671744656083698,1,-0.0820638359790753,11
ACC007784,0.5671688608962574,1,-0.08207784775935645,11
ACC004024,0.5671659599307822,1,-0.08208510017304449,14
ACC005602,0.5671609144063094,1,-0.08209771398422622,13
ACC001502,0.5671543865319245,1,-0.08211403367018866,11
ACC007384,0.567146150851837,1,-0.08213462287040751,14
ACC007973,0.5671431317293251,1,-0.08214217067668717,11
ACC009336,0.5671392007756316,1,-0.08215199806092088,11
ACC008910,0.5671297276387646,1,-0.08217568090308841,11
ACC009406,0.5671080981229567,1,-0.08222975469260818,14
ACC005807,0.5671072188659743,1,-0.08223195283506435,19
ACC009316,0.5670918260226657,1,-0.08227043494333552,12
ACC008575,0.5670893728047857,1,-0.0822765679880359,11
ACC009905,0.5670857085497066,1,-0.08228572862573341,14
ACC000796,0.5670695427615932,1,-0.08232614309601699,11
ACC003461,0.5670551034185134,1,-0.08236224145371657,11
ACC000058,0.5670501681791011,1,-0.08237457955224714,11
ACC001961,0.5670459342119364,1,-0.08238516447015898,12
ACC004349,0.5670457714499845,1,-0.08238557137503882,11
ACC004842,0.5670348365301929,1,-0.08241290867451762,14
ACC006889,0.5670319331161249,1,-0.08242016720968776,17
ACC000171,0.56701330838232,1,-0.08246672904420005,11
ACC008707,0.5670082983013479,1,-0.08247925424663011,14
ACC003277,0.5669886965912356,1,-0.08252825852191087,12
ACC006576,0.566985735504619,1,-0.08253566123845246,12
ACC004839,0.5669678898999625,1,-0.08258027525009365,15
ACC000746,0.5669641167082364,1,-0.08258970822940881,12
ACC003760,0.5669483196737732,1,-0.08262920081556674,15
ACC002393,0.5669445818606871,1,-0.08263854534828224,12
ACC007390,0.5669385471450143,1,-0.08265363213746407,12
ACC009938,0.5669241940412694,1,-0.08268951489682663,16
ACC002325,0.5669134183667525,1,-0.0827164540831189,13
ACC008965,0.5669032511922325,1,-0.08274187201941857,12
ACC007751,0.5669026075866674,1,-0.0827434810333314,16
ACC002776,0.5668970901586922,1,-0.08275727460326959,11
ACC005216,0.5668885667689945,1,-0.08277858307751385,11
ACC002151,0.5668877700009239,1,-0.08278057499769009,17
ACC007639,0.5668671227713743,1,-0.08283219307156425,11
ACC006412,0.5668613521014382,1,-0.08284661974640445,12
ACC006981,0.5668439269796044,1,-0.08289018255098907,12
ACC004610,0.566841945903246,1,-0.08289513524188502,11
ACC009009,0.5668332228889916,1,-0.08291694277752076,12
ACC008065,0.5668315355012914,1,-0.0829211612467714,13
ACC009996,0.5668277388973467,1,-0.0829306527566332,16
ACC000112,0.5668187593836146,1,-0.08295310154096347,12
ACC006054,0.5668131231424662,1,-0.08296719214383447,12
ACC002738,0.5668074029334397,1,-0.0829814926664007,11
ACC002578,0.5667970477894199,1,-0.08300738052645018,13
ACC006575,0.5667968007606327,1,-0.08300799809841841,11
ACC009839,0.5667964714256625,1,-0.08300882143584365,11
ACC002217,0.5667958874901247,1,-0.08301028127468835,14
ACC009257,0.5667819056170214,1,-0.08304523595744662,15
ACC009734,0.5667664239814052,1,-0.08308394004648689,14
ACC005312,0.5667510548856503,1,-0.08312236278587437,15
ACC004956,0.566745201842209,1,-0.08313699539447733,12
ACC005484,0.5667327580212856,1,-0.08316810494678578,13
ACC002234,0.5667286373934571,1,-0.083178406516357,11
ACC003411,0.5667281946223488,1,-0.08317951344412788,11
ACC007300,0.5667258079069185,1,-0.08318548023270372,12
ACC009023,0.5667245810316013,1,-0.08318854742099668,11
ACC009775,0.5667182907014371,1,-0.08320427324640733,13
ACC008850,0.5666957046590684,1,-0.08326073835232911,11
ACC002471,0.5666875131575899,1,-0.08328121710602521,14
ACC004638,0.5666770920823814,1,-0.08330726979404651,13
ACC004824,0.5666733045771216,1,-0.08331673855719601,12
ACC005451,0.5666650609718403,1,-0.08333734757039918,12
ACC006588,0.5666613042724553,1,-0.08334673931886166,11
ACC004397,0.5666408331774365,1,-0.08339791705640853,13
ACC003632,0.5666175671105823,1,-0.08345608222354428,12
ACC006223,0.5666135462814944,1,-0.08346613429626404,16
ACC001999,0.566611469461825,1,-0.08347132634543752,12
ACC006222,0.5666098551275695,1,-0.08347536218107632,12
ACC001927,0.566591819874264,1,-0.08352045031433991,15
ACC003302,0.566575045705966,1,-0.08356238573508507,13
ACC001232,0.5665748719234034,1,-0.08356282019149142,15
ACC009632,0.5665719926282736,1,-0.08357001842931594,11
ACC002272,0.5665665463336225,1,-0.08358363416594378,13
ACC004981,0.5665628695396753,1,-0.0835928261508117,11
ACC002751,0.566562671674775,1,-0.08359332081306242,11
ACC004932,0.5665589567527097,1,-0.08360260811822562,11
ACC001430,0.5665541621570362,1,-0.08361459460740939,16
ACC003533,0.5665320187521204,1,-0.08366995311969894,14
ACC008345,0.5665244325938799,1,-0.0836889185153003,11
ACC000993,0.5665192198286915,1,-0.08370195042827122,11
ACC009897,0.5665166579619947,1,-0.08370835509501334,12
ACC009184,0.56649897259597,1,-0.08375256851007484,12
ACC005208,0.5664944072309993,1,-0.08376398192250162,11
ACC009566,0.566491886460713,1,-0.08377028384821739,12
ACC005738,0.5664703535979405,1,-0.08382411600514866,14
ACC001031,0.5664701069390728,1,-0.08382473265231771,14
ACC000225,0.5664644720424168,1,-0.08383881989395808,11
ACC003270,0.5664643847831871,1,-0.08383903804203235,15
ACC004453,0.5664604429952725,1,-0.08384889251181854,12
ACC007704,0.5664593381638482,1,-0.08385165459037941,11
ACC007503,0.5664577153794048,1,-0.08385571155148785,17
ACC004645,0.5664507112628332,1,-0.08387322184291685,14
ACC003768,0.5664494771195991,1,-0.0838763072010022,12
ACC003701,0.5664428931706615,1,-0.08389276707334614,11
ACC004486,0.5664223321877757,1,-0.08394416953056066,12
ACC007071,0.566419403704147,1,-0.08395149073963232,11
ACC005594,0.5664127475067585,1,-0.0839681312331036,12
ACC007180,0.5664074599242563,1,-0.08398135018935904,12
ACC003004,0.5664031397433739,1,-0.0839921506415654,12
ACC002983,0.5664016650796,1,-0.08399583730099991,12
ACC001354,0.5663935025564888,1,-0.08401624360877791,11
ACC002387,0.566380627416993,1,-0.0840484314575175,12
ACC009792,0.5663686295573321,1,-0.08407842610666949,13
ACC008787,0.5663373688679487,1,-0.08415657783012814,13
ACC005812,0.5663322935289565,1,-0.08416926617760867,12
ACC002950,0.5663176805657226,1,-0.08420579858569344,11
ACC001432,0.5663170217616342,1,-0.08420744559591442,12
ACC007291,0.5663153213411799,1,-0.0842116966470502,11
ACC003006,0.5662981767128572,1,-0.08425455821785705,12
ACC001941,0.5662968585656738,1,-0.08425785358581539,11
ACC004181,0.5662865338636323,1,-0.08428366534091924,11
ACC005409,0.5662709802836106,1,-0.08432254929097355,11
ACC004959,0.5662587615609739,1,-0.08435309609756514,12
ACC001481,0.5662451007065118,1,-0.0843872482337204,11
ACC003451,0.5662363598989183,1,-0.0844091002527041,13
ACC002472,0.5662331948316067,1,-0.08441701292098325,11
ACC003921,0.566232380311216,1,-0.08441904922195997,13
ACC003627,0.5662201303600904,1,-0.08444967409977394,11
ACC005490,0.5662149659144395,1,-0.08446258521390115,11
ACC005909,0.5662022242301322,1,-0.08449443942466933,12
ACC009746,0.5661921752269248,1,-0.08451956193268811,11
ACC003395,0.5661897314033575,1,-0.08452567149160622,11
ACC004347,0.5661884440764711,1,-0.08452888980882217,17
ACC002213,0.5661855937636094,1,-0.08453601559097645,11
ACC008094,0.5661811970299497,1,-0.08454700742512555,16
ACC000768,0.5661782943111314,1,-0.08455426422217127,11
ACC001590,0.5661736266546643,1,-0.08456593336333906,11
ACC008601,0.5661687243541711,1,-0.0845781891145721,14
ACC004611,0.5661644372903409,1,-0.08458890677414765,12
ACC000971,0.5661574265243886,1,-0.08460643368902848,11
ACC003902,0.5661481767582376,1,-0.08462955810440609,17
