account_id,structuring_score,circular_score,layering_score,fusion_score,pattern_tag
ACC005626,-0.2923946641717636,0.0,0.5674504172238923,0.03528335017947313,layering
ACC006675,-0.2905873501377057,0.0,0.5648615980307689,0.0352828206534061,layering
ACC005210,-0.3003359704776174,0.0,0.5781994206520352,0.03526599332160411,layering
ACC006170,-0.29889931994217,0.0,0.5760989586929544,0.035264234422155524,layering
ACC009997,-0.3006841910174828,0.0,0.5785361525981036,0.035261002966853104,layering
ACC002557,-0.2950304472669482,0.0,0.5696409926478312,0.035234326208080306,layering
ACC001576,-0.2892447475906732,0.0,0.5612127568363182,0.03522821543936079,layering
ACC004760,-0.2912429634822528,0.0,0.5636775183894149,0.035216323587414104,layering
ACC002559,-0.2880567007111225,0.0,0.5585355565599204,0.03519726086558038,layering
ACC002127,-0.2931508031459193,0.0,0.5654071201597313,0.035185412551987975,layering
ACC000689,-0.2951997156029985,0.0,0.5683180134548496,0.0351852589218079,layering
ACC007370,-0.3003202419243343,0.0,0.5754427666958027,0.03518017255046128,layering
ACC001702,-0.3113380354557559,0.0,0.5907343673555738,0.0351680186841284,layering
ACC003702,-0.3552327753770409,1.0,0.5687266803436583,0.03516312986785373,circular
ACC009095,-0.2913134386310825,0.0,0.5589469063094841,0.035065037557660675,layering
ACC001674,-0.2896729904241207,0.0,0.5565432925711522,0.03506287804770027,layering
ACC007749,-0.3062131486382782,0.0,0.5794750503764303,0.035043932453392185,layering
ACC003757,-0.3224657877736847,0.0,0.6025664197267868,0.035042756596496756,layering
ACC007895,-0.2896056849217413,0.0,0.5555922743637288,0.03503616213613927,layering
ACC001884,-0.2857564133179734,0.0,0.5494193811230028,0.03501446546553917,layering
ACC001040,-0.361129700231094,1.0,0.5723479674000653,0.03501394642113752,circular
ACC002947,-0.3032326930000356,0.0,0.5742382638638028,0.03501285863049302,layering
ACC009633,-0.3173634366677166,0.0,0.5941370648327803,0.03500628831083628,layering
ACC008925,-0.2899418757413292,0.0,0.5549764507103003,0.03500200836621353,layering
ACC006202,-0.2915480887572245,0.0,0.5571068437298419,0.03499716071516818,layering
ACC005006,-0.3416174195070595,0.0,0.6280284154985637,0.03498681406991424,layering
ACC003453,-0.2961779712551646,0.0,0.5625623733545242,0.034961829172351216,layering
ACC004597,-0.3072093908625502,0.0,0.5771231932573203,0.03492638591615391,layering
ACC006465,-0.2908794745126525,0.0,0.5536422103002322,0.03491885291374248,layering
ACC008826,-0.3035951696949565,0.0,0.5716828692164541,0.034917142331561804,layering
ACC005716,-0.3031570491992034,0.0,0.5707356557926783,0.034907067937788236,layering
ACC004613,-0.3019249337152275,0.0,0.5688746693352905,0.03490372093195981,layering
ACC003408,-0.2950161696743841,0.0,0.5589225053349673,0.03489997669878007,layering
ACC003567,-0.2898177408324933,0.0,0.5497220075906595,0.034843940405942325,layering
ACC004308,-0.3028881428942847,0.0,0.5679445881036053,0.03483220674976418,layering
ACC002619,-0.3050570426481162,0.0,0.5698601908919952,0.03479586565127113,layering
ACC009391,-0.3575569704424671,1.0,0.5601466965087437,0.03479252200546795,circular
ACC003975,-0.3213981822819003,0.0,0.5924555354253916,0.03477541002817591,layering
ACC003292,-0.3029642857235813,0.0,0.565930903268401,0.03476637446256802,layering
ACC001497,-0.3296825896026282,0.0,0.6037078468190175,0.034758760199927276,layering
ACC003636,-0.2987983029954695,0.0,0.5596673438616664,0.03475599337217011,layering
ACC009102,-0.2935737785047672,0.0,0.5522311782279382,0.034755956771090515,layering
ACC001366,-0.2933138299572542,0.0,0.5514131592123342,0.034742075061661847,layering
ACC007376,-0.3045578797144115,0.0,0.5673069124557472,0.0347387431776419,layering
ACC008345,-0.3633800141027825,1.0,0.5665244325938799,0.03473335870132832,circular
ACC005821,-0.2968084679550025,0.0,0.5557417506348892,0.0347221147014969,layering
ACC001691,-0.3233832371770395,0.0,0.5933187483391053,0.03471464340601964,layering
ACC002350,-0.3137443418357846,0.0,0.5795976537639808,0.03471451806519027,layering
ACC007357,-0.3236604409070118,0.0,0.5929339994193861,0.03469053388269966,layering
ACC001037,-0.318448946327504,0.0,0.5847114072113577,0.0346656086004257,layering
ACC004830,-0.3578195719830853,1.0,0.556106845540741,0.03465588486078977,circular
ACC005710,-0.3560700638602129,1.0,0.5526725671178843,0.03462670979825513,circular
ACC007726,-0.2982837591587367,0.0,0.5547311721216813,0.034625966073861286,layering
ACC007091,-0.3173856453522219,0.0,0.5816682134591055,0.034618349627233924,layering
ACC008872,-0.3114108242605993,0.0,0.5729168881894702,0.034610676804221155,layering
ACC003391,-0.3195081260242239,0.0,0.5844324001662983,0.03461043912111276,layering
ACC006379,-0.3020955715313391,0.0,0.5591981340712462,0.03459641314712387,layering
ACC003552,-0.3026939694021248,0.0,0.5596086616010131,0.034582809960888895,layering
ACC000546,-0.2996755799317737,0.0,0.5542716001772229,0.03455070413652118,layering
ACC001660,-0.3190565953407536,0.0,0.5818280212833408,0.03454994725201138,layering
ACC005154,-0.3057834485051084,0.0,0.5628421909104969,0.034546961776025675,layering
ACC006309,-0.3145147420819112,0.0,0.5748998624935678,0.0345356339324037,layering
ACC000957,-0.3050163306939234,0.0,0.5613107950714905,0.03453341837167245,layering
ACC008122,-0.2998444312923821,0.0,0.5538721761852629,0.03453100031647898,layering
ACC005414,-0.2988636533208566,0.0,0.5512808115057435,0.034494202962642745,layering
ACC006837,0.0742443952671759,0.0,0.0191197402357085,0.0344575055073594,structuring
ACC001879,-0.3003253650692714,0.0,0.5520547954328863,0.0344540467309081,layering
ACC007604,-0.3076215349616362,0.0,0.5621755280717734,0.03444598518942288,layering
ACC009310,-0.3054301750020287,0.0,0.5583238557048897,0.03442346998957153,layering
ACC008161,-0.304715482108676,0.0,0.556618195845403,0.03440233668632364,layering
ACC008317,-0.3342515905834681,0.0,0.598363904221084,0.03439353448977961,layering
ACC007506,-0.3093026555214048,0.0,0.5626135487203887,0.03438599863214891,layering
ACC008147,-0.3364420972976497,0.0,0.6010475188345282,0.03438023415906282,layering
ACC004962,-0.3213164456798029,0.0,0.5787474318836406,0.034356482162083556,layering
ACC003002,-0.30810524548652,0.0,0.55901522239742,0.034327951987148254,layering
ACC006727,-0.320383493998492,0.0,0.576045805892617,0.03431440597899774,layering
ACC006906,-0.3120950656084911,0.0,0.5639781179254327,0.034306067285967155,layering
ACC002314,-0.3133103453535619,0.0,0.5652687022316705,0.0342926407802951,layering
ACC009355,-0.3343290509093926,0.0,0.5950875751802136,0.034289805420158546,layering
ACC005281,-0.3708390411738391,1.0,0.5625549838479933,0.034284553665572724,circular
ACC002032,-0.3109253363993238,0.0,0.5614205493863996,0.03427875485574108,layering
ACC007022,-0.3048943003116075,0.0,0.5522228074207176,0.03425995538841448,layering
ACC007985,-0.3640497558731648,1.0,0.5518201269540837,0.034251753726969876,circular
ACC004769,-0.3465045126124393,0.0,0.611165461391692,0.034251627438775065,layering
ACC005757,-0.3089450944834088,0.0,0.5573081069810043,0.03423920074531529,layering
ACC002277,-0.318411631307836,0.0,0.5707141160392938,0.03423719259123283,layering
ACC006040,-0.3197928199259109,0.0,0.5722768322848156,0.03422489197916106,layering
ACC003495,-0.3285478720309463,0.0,0.5845608756556491,0.03421954335811314,layering
ACC000112,-0.3165734664157568,0.0,0.5668187593836146,0.034198139185950445,layering
ACC008333,-0.3284795596518652,0.0,0.5834955776798788,0.03419000534828907,layering
ACC000813,-0.32355869422319,0.0,0.5747734306908489,0.03413760700571307,layering
ACC009466,-0.3655531957505308,1.0,0.550215588285585,0.0341375478151966,circular
ACC007183,-0.345928398653994,0.0,0.6065346706117873,0.034135386041123914,layering
ACC006304,0.0745204031758902,0.0,0.0079269896015127,0.03412716736779087,structuring
ACC006866,-0.3166896602361972,0.0,0.5644261104888372,0.034120190178156,layering
ACC008176,-0.3114126622000173,0.0,0.5565406383789099,0.034108752631349305,layering
ACC007719,-0.3336606934604864,0.0,0.5874858989088265,0.034086979382614416,layering
ACC009870,-0.316626811778572,0.0,0.5630115207870494,0.03407987682303017,layering
ACC009986,-0.3168136596220211,0.0,0.5632184883137065,0.03407808500683636,layering
ACC005657,-0.3090428559159566,0.0,0.5521209547663779,0.03407690062614263,layering
ACC001045,-0.3285957129611695,0.0,0.5795174997078177,0.0340638609681766,layering
ACC002669,-0.3155991577260665,0.0,0.5609986125690629,0.03406314436830851,layering
ACC001320,-0.3251205524990318,0.0,0.5745115862557046,0.034062024305918294,layering
ACC007311,-0.3149484530113653,0.0,0.5597505839585233,0.034053359689416245,layering
ACC001225,-0.3111077604147212,0.0,0.5541959973875091,0.03405065815332832,layering
ACC000510,-0.314980592133648,0.0,0.5594454305846526,0.034042700706689286,layering
ACC005991,-0.3180609338732226,0.0,0.5634025218856344,0.034029748610759906,layering
ACC009669,-0.319260296861314,0.0,0.5649761656444852,0.03402570590024106,layering
ACC007418,-0.3132825246962933,0.0,0.5555814020366147,0.03399876344484282,layering
ACC007593,-0.3133581122474316,0.0,0.555127632713225,0.03398173963650155,layering
ACC005335,-0.3135455586370086,0.0,0.5550194406938393,0.03397037315547583,layering
ACC000327,-0.3157280606516727,0.0,0.5574788936529091,0.0339507846184974,layering
ACC007007,-0.3319774857588137,0.0,0.5802858882547485,0.033941169367053,layering
ACC002845,-0.3219033228782662,0.0,0.5657618158873405,0.033935488324191666,layering
ACC005551,-0.3131187002543616,0.0,0.553163803430549,0.03393256105283336,layering
ACC007580,0.0811726820097392,0.0,-0.0080514385948853,0.03392947523508943,structuring
ACC008419,-0.3405088735847266,0.0,0.5918343889013775,0.033923231368605804,layering
ACC002684,-0.3165136285344189,0.0,0.55762869574513,0.033921468907353994,layering
ACC007539,0.0814510341069409,0.0,-0.009049161505063,0.03391126650765863,structuring
ACC008377,-0.3143432164533441,0.0,0.5540931774992778,0.03390794715694093,layering
ACC009923,0.0786717460066298,0.0,-0.0052233840215802,0.03390735093782355,structuring
ACC002384,-0.3177343199892674,0.0,0.5586049167758416,0.03389844441519258,layering
ACC002801,-0.3328576337858373,0.0,0.5799658505490407,0.03389357634397832,layering
ACC001683,-0.3194267801474051,0.0,0.5605884855575775,0.03388559251172613,layering
ACC004912,-0.3158314110248206,0.0,0.5553823940863496,0.033882884981046905,layering
ACC008349,-0.3362938992585939,0.0,0.5844589483327595,0.03388157069194777,layering
ACC006276,-0.318102820933177,0.0,0.5585478935959157,0.0338808614818197,layering
ACC005963,-0.3149657531249367,0.0,0.5538205625132262,0.03387291133976354,layering
ACC002815,-0.3418509988983649,0.0,0.5917458672233327,0.033862790004057,layering
ACC002553,-0.3242056369047973,0.0,0.5661258073332888,0.03384741061413026,layering
ACC005454,0.0651883184225476,0.0,0.0113274989145773,0.033827648027842355,structuring
ACC004304,-0.3170918317688658,0.0,0.5553149454923857,0.03382665872692216,layering
ACC003176,-0.3148058300018905,0.0,0.5515862359021679,0.033812307548473815,layering
ACC008432,-0.3316448134623159,0.0,0.5752793712870782,0.03380415231894848,layering
ACC005484,-0.3261743579005272,0.0,0.5667327580212856,0.033781183280136136,layering
ACC001895,-0.3662530476419185,0.0,0.6231080131589388,0.03376127824176536,layering
ACC007447,-0.3183717081742644,0.0,0.5549212853333081,0.03375985832723813,layering
ACC001100,-0.329193790497804,0.0,0.570314125864845,0.0337596176151806,layering
ACC004532,-0.3432206644764083,0.0,0.5899605842956513,0.033750125723091516,layering
ACC005409,-0.3268608086180297,0.0,0.5662709802836106,0.033737838518914036,layering
ACC003671,-0.3227981533112787,0.0,0.5604268730274772,0.03373595457069998,layering
ACC002515,-0.3307320432678467,0.0,0.5716715377696168,0.0337345696544164,layering
ACC001744,-0.3265064185903785,0.0,0.5655588474714829,0.03373158215997161,layering
ACC002123,-0.322347020706467,0.0,0.55954486427459,0.03372872918208495,layering
ACC004921,-0.353145297611599,0.0,0.6031704048095838,0.03372261079178947,layering
ACC008162,-0.3299474413640879,0.0,0.5700678028315767,0.03371990536810617,layering
ACC009603,-0.3171657206726263,0.0,0.5515425170971913,0.03370980388440234,layering
ACC004479,-0.383912516540517,1.0,0.5621003436548557,0.033706461750208166,circular
ACC004624,-0.3214826989742884,0.0,0.5572760308722011,0.03369747247532463,layering
ACC006567,-0.3328386915807844,0.0,0.5733882434977936,0.033696016227804416,layering
ACC001833,-0.3212182046698391,0.0,0.5566538632661013,0.033690081769091954,layering
ACC004889,-0.3200458406212933,0.0,0.5546037114287995,0.03367860434910763,layering
ACC005526,-0.3824153882096224,1.0,0.5589229924855726,0.033674985261222236,circular
ACC006153,-0.3352629140615427,0.0,0.5760454092579781,0.033672183964473114,layering
ACC000577,-0.3765086174760116,1.0,0.5495692462664,0.033646508194429915,circular
ACC003167,-0.3285004128882472,0.0,0.5653858527268918,0.03364106596065667,layering
ACC009167,-0.3275558566794871,0.0,0.5639968159771449,0.03363971943559496,layering
ACC006504,-0.3321465622204782,0.0,0.5705023167359701,0.03363889373819465,layering
ACC004797,-0.3256680485247099,0.0,0.5611287690485994,0.03363426964904641,layering
ACC005358,-0.3265283665774876,0.0,0.5623086096133566,0.033632934593540866,layering
ACC008444,-0.330468901994621,0.0,0.5673327484279196,0.03361541931545207,layering
ACC004963,-0.3244954817866622,0.0,0.5586210012740338,0.033609088522683475,layering
ACC007716,-0.3246594943545668,0.0,0.5588078158887815,0.033607690882680744,layering
ACC009912,-0.3186224638411005,0.0,0.5500604670702184,0.03360300876334565,layering
ACC004540,-0.32776267848522,0.0,0.5629692061064676,0.033600050403995205,layering
ACC006306,-0.3782478714611343,1.0,0.550377908897404,0.03359649836093464,circular
ACC007163,-0.3285552007703722,0.0,0.5633811373524599,0.03357858628228965,layering
ACC004223,-0.3197370898029162,0.0,0.5506578053530737,0.03357336124424484,layering
ACC004486,-0.3309715586589705,0.0,0.5664223321877757,0.033566673959192404,layering
ACC009839,-0.33154370923685,0.0,0.5667964714256625,0.03355349046468162,layering
ACC006811,0.0714894455422078,0.0,-0.0067992824816354,0.033552230194009616,structuring
ACC004660,-0.3304758729512189,0.0,0.5650683208115163,0.0335472456213593,layering
ACC009224,-0.3336320720713693,0.0,0.569545437227808,0.033546812951677406,layering
ACC009916,-0.3278831627070076,0.0,0.56131656574207,0.03354538642766494,layering
ACC003695,-0.3301701407175914,0.0,0.5641961814591263,0.03353416020353322,layering
ACC004347,-0.3908702433381644,1.0,0.5661884440764711,0.03353201549245981,circular
ACC006109,-0.3300322900265893,0.0,0.5637393722571777,0.033526359128000456,layering
ACC007440,-0.3269514214733943,0.0,0.5593141574137007,0.03352513653553132,layering
ACC009768,-0.335512587708587,0.0,0.5714675649093269,0.03352424088626762,layering
ACC007145,-0.3274335792152287,0.0,0.5593667534663564,0.03350618141037586,layering
ACC007126,-0.3340764033951002,0.0,0.5686833529767923,0.033502091198371456,layering
ACC001909,-0.3589143304855612,0.0,0.6037495174053,0.033493702863194655,layering
ACC003700,-0.354144931607907,0.0,0.5968265620963522,0.033489647017194084,layering
ACC006308,-0.3347491113900701,0.0,0.5688162762238234,0.03347744471999279,layering
ACC009142,-0.3389786769044017,0.0,0.5747588187215854,0.0334751578722672,layering
ACC000521,-0.349264332687437,0.0,0.58921815462487,0.03346983574178766,layering
ACC007644,-0.3442045235875747,0.0,0.5818471585666591,0.03346474422979389,layering
ACC008876,-0.3348531134226384,0.0,0.5684380950476229,0.033461722939083095,layering
ACC007760,0.0698409436694238,0.0,-0.0075636592215698,0.03345920003465515,structuring
ACC009918,-0.3420448747460812,0.0,0.5784990377380362,0.03345653746671273,layering
ACC009424,-0.3688581315553702,0.0,0.616284963809779,0.033445433516873915,layering
ACC008378,-0.324553433336213,0.0,0.5529656891997792,0.033437385728300524,layering
ACC004562,-0.3336204957738364,0.0,0.5658231948578867,0.033436019541454844,layering
ACC000816,-0.3333737633249091,0.0,0.5653590791899712,0.03343264689946146,layering
ACC009062,-0.3616007153508406,0.0,0.6053706989916028,0.0334279326277425,layering
ACC009689,-0.3441954770385817,0.0,0.5800819058671287,0.033412432139091584,layering
ACC007009,-0.3250650004424035,0.0,0.5527693526700429,0.03340980410406145,layering
ACC001746,-0.350986411979903,0.0,0.5895511176392174,0.03340661824602426,layering
ACC001632,-0.3320829878053627,0.0,0.562553012615659,0.0334037321380225,layering
ACC001654,-0.3346752872375532,0.0,0.5659398948315186,0.03339472106833095,layering
ACC000312,-0.3303420258850294,0.0,0.5596787902549721,0.03339190461559087,layering
ACC001380,-0.3280275857842076,0.0,0.5562513869037732,0.0333879178199916,layering
ACC003339,-0.3322731361645012,0.0,0.5619062787968524,0.033376386246052374,layering
ACC000721,-0.3581680543331808,0.0,0.5987128600422178,0.03337506630621665,layering
ACC001392,-0.3416828389529457,0.0,0.5749409915321448,0.033365774571296164,layering
ACC007291,-0.3356719734772114,0.0,0.5663153213411799,0.03336364025224188,layering
ACC006207,-0.3288029037661049,0.0,0.5565119808135326,0.0333628057589256,layering
ACC009025,-0.3263435885240635,0.0,0.5528988868680088,0.03335943229130816,layering
ACC002393,-0.3363223850709375,0.0,0.5669445818606871,0.0333548142937504,layering
ACC006948,-0.3922089403247656,1.0,0.5619461101159926,0.03334849386605204,circular
ACC002611,-0.3339936998449596,0.0,0.563405206476576,0.03334810138768569,layering
ACC003378,-0.3433329485064402,0.0,0.5766200421229909,0.033345845061757196,layering
ACC005770,-0.3624885925192453,0.0,0.6037071600156888,0.03334069053325356,layering
ACC007877,-0.3250717139197872,0.0,0.5504533716417519,0.03334050927711388,layering
ACC007951,-0.3296729819501439,0.0,0.5569624154034446,0.033339348699159624,layering
ACC003779,-0.3306263416117486,0.0,0.5582643631457347,0.033337718373494904,layering
ACC009330,-0.3299890076777696,0.0,0.557134453824051,0.033331083658624715,layering
ACC001961,-0.3370498336914977,0.0,0.5670459342119364,0.03332701483951229,layering
ACC000639,-0.3291071674780803,0.0,0.5556699543421917,0.033324847878858095,layering
ACC004126,-0.332824833373683,0.0,0.560659046106702,0.033315878427152924,layering
ACC008295,-0.3343028110720908,0.0,0.5625736849342937,0.03331026692201,layering
ACC006248,-0.3349836975684707,0.0,0.5631245070604326,0.033297832995404834,layering
ACC007773,-0.3295527729087112,0.0,0.5552880486493236,0.03329462973728615,layering
ACC006062,-0.3352183313229467,0.0,0.5633318762118628,0.03329407117844729,layering
ACC009753,-0.3346877864160216,0.0,0.5624630829461669,0.033290688995962534,layering
ACC008054,-0.3343830122812716,0.0,0.5619835055247306,0.03328932598888823,layering
ACC008262,-0.336309665915758,0.0,0.5647137831168025,0.03328898328654802,layering
ACC004093,-0.3309969378834972,0.0,0.5571491143277136,0.03328885956353051,layering
ACC003615,-0.3882695658044514,1.0,0.5543053050202574,0.033287964741843284,circular
ACC006484,-0.3621684234120688,0.0,0.60145947530966,0.03328738643546158,layering
ACC003279,-0.3281408129195772,0.0,0.5525851817115616,0.033274019066289275,layering
ACC007247,-0.3353595390589757,0.0,0.5622841837786561,0.03325697210415219,layering
ACC006018,-0.3389738749902518,0.0,0.5673336564279216,0.033254178950917646,layering
ACC009073,0.0651883184225476,0.0,-0.0079865514444645,0.033249434163155595,structuring
ACC006131,-0.3616556385069486,0.0,0.5994378447224618,0.0332490106216551,layering
ACC002978,-0.331481952049348,0.0,0.5562656895998129,0.03324211784645414,layering
ACC007084,-0.3346264895667369,0.0,0.5602575173070659,0.033227779887434465,layering
ACC007093,-0.3401345823501483,0.0,0.5680285055620876,0.03322577600537561,layering
ACC001783,-0.3465354299419311,0.0,0.5770734820425444,0.033223876521462026,layering
ACC008286,0.0519265547849189,0.0,0.0099621270970596,0.03322201112204241,structuring
ACC001697,-0.3371036870729214,0.0,0.5634167722382533,0.03321692144318504,layering
ACC001812,-0.3352607290489573,0.0,0.5606752031397432,0.033213395873488996,layering
ACC009257,-0.3396269367555776,0.0,0.5667819056170214,0.03321022804008753,layering
ACC004918,-0.3284271905493556,0.0,0.5508240112062468,0.03320964640025085,layering
ACC002293,-0.3453438128912373,0.0,0.5748747678270604,0.03320895928386425,layering
ACC008347,-0.3479900383895425,0.0,0.5784565268117637,0.03320350140314187,layering
ACC003103,-0.3360262133283357,0.0,0.5612810695231566,0.033199059583532725,layering
ACC007352,-0.3492192670146361,0.0,0.5800114302643951,0.03319773794838996,layering
ACC006745,-0.3310011467085305,0.0,0.5529427675631476,0.0331638834293397,layering
ACC004929,-0.3404059515961362,0.0,0.5659376954055808,0.03315236549702117,layering
ACC006026,-0.3289622960909001,0.0,0.5493610098284321,0.03314374258345884,layering
ACC005248,-0.3448883429840894,0.0,0.5718258080135512,0.03313783985073216,layering
ACC004884,-0.3403023455773873,0.0,0.565129231922122,0.033132801308474964,layering
ACC009881,-0.3428357610191118,0.0,0.5684805952642877,0.033125288963965716,layering
ACC006577,-0.3351423024105374,0.0,0.5574414941130377,0.03312260912826777,layering
ACC008382,-0.3382974990145214,0.0,0.5615611040492856,0.033111650786055484,layering
ACC006630,-0.3393453180845567,0.0,0.5630167528588049,0.03311060120228097,layering
ACC003593,-0.3326863873878521,0.0,0.5534866420566699,0.03310900943915013,layering
ACC008575,-0.3426658007784539,0.0,0.5670893728047857,0.03309130570743262,layering
ACC003015,-0.3402019788352675,0.0,0.5635810819047665,0.033091245329891744,layering
ACC004340,-0.3508224308718481,0.0,0.5786834660409335,0.03309090526448555,layering
ACC006374,-0.378374671789848,0.0,0.6177323604320961,0.03308616222104183,layering
ACC004736,-0.3386340244854378,0.0,0.5610313676329399,0.03308183798492068,layering
ACC007960,-0.3685534924735755,0.0,0.6031450764439275,0.033068117986710215,layering
ACC001803,-0.3360142196608886,0.0,0.5567383072684329,0.033065154318205316,layering
ACC007979,-0.3464733937235443,0.0,0.5713966736766686,0.033058480835764535,layering
ACC005216,-0.3434676233927719,0.0,0.5668885667689945,0.03305167272938814,layering
ACC000873,-0.3406821519529958,0.0,0.5629109404365223,0.033051270060935944,layering
ACC006825,-0.3467959237758267,0.0,0.5714270601337715,0.033045828937611224,layering
ACC008285,-0.3516249825384542,0.0,0.5780964179047992,0.033039842898892696,layering
ACC008525,-0.3462472149701796,0.0,0.5703575722219276,0.03303731171294126,layering
ACC008928,-0.3433392152046935,0.0,0.5660534164057022,0.03303241991037714,layering
ACC001274,-0.3996580461528966,1.0,0.5617183898348884,0.03302758250504376,circular
ACC003659,-0.342247788854909,0.0,0.5641237329102876,0.033021314793521404,layering
ACC004021,-0.3412458668596203,0.0,0.5626919269807821,0.03302113849759733,layering
ACC005601,-0.3540665251942805,0.0,0.5806240475430968,0.03301191257490041,layering
ACC000530,-0.345933353286624,0.0,0.5689224485819567,0.0330081583085208,layering
ACC001221,-0.3411116238456245,0.0,0.5618252557639977,0.03300121852128722,layering
ACC005975,-0.3389847696636598,0.0,0.5587086383187226,0.032998568649156894,layering
ACC001035,0.0570427934655417,0.0,-0.0049661093790168,0.03299589614849274,structuring
ACC007360,-0.3357184596899401,0.0,0.5539544492088507,0.032995446868844626,layering
ACC000326,-0.3756378507567438,0.0,0.6106150673324215,0.03299107412468981,layering
ACC005553,-0.3630799619338671,0.0,0.5921937766166395,0.03297486430962001,layering
ACC007832,-0.3346696581305586,0.0,0.5516904268567036,0.03297271895303261,layering
ACC001219,-0.3486145612174555,0.0,0.5714248964514866,0.03296946705810313,layering
ACC003754,-0.3396447333135078,0.0,0.5585351016900811,0.03296578940209868,layering
ACC009952,-0.3358545567186877,0.0,0.5531058347782706,0.03296474434941982,layering
ACC006095,-0.3477587466397169,0.0,0.5700184129525963,0.03296391430151091,layering
ACC007069,-0.3370933470840446,0.0,0.5547514175854226,0.03296128988965876,layering
ACC009506,-0.340075724369356,0.0,0.5588426672878604,0.032956787246438184,layering
ACC008658,-0.3350855969565985,0.0,0.551691381114199,0.032955319257095717,layering
ACC008202,-0.3752615599835318,0.0,0.6084467302906225,0.03294299443928838,layering
ACC000529,-0.3474071640139738,0.0,0.5687312348183837,0.03294075533552764,layering
ACC007461,-0.3506943050520915,0.0,0.5733934712651964,0.032940294252451395,layering
ACC000136,-0.3498484568671154,0.0,0.5721303366798596,0.03293854619901992,layering
ACC009865,-0.3402241580766523,0.0,0.5583756330427857,0.032936827150432016,layering
ACC000745,0.0394109869429663,0.0,0.018077619611479,0.0329355950109988,structuring
ACC006014,-0.3664229642424282,0.0,0.5953401580648822,0.032927449144673555,layering
ACC004804,-0.3375644829223548,0.0,0.5542627148731781,0.03292718034364687,layering
ACC008874,-0.3483173460571517,0.0,0.5693872903331425,0.03292195295436424,layering
ACC004440,-0.3995126052096615,1.0,0.5578777182413936,0.032920564776785066,circular
ACC005613,-0.3402939502360678,0.0,0.5577791233459508,0.03291636239793461,layering
ACC004247,-0.3457757799943551,0.0,0.5655021450061198,0.03291406525775676,layering
ACC008485,-0.3431148112559468,0.0,0.5614295982222918,0.03290566559205949,layering
ACC008080,-0.3356488358863281,0.0,0.5507809849213928,0.032904965007210255,layering
ACC006594,-0.3395100107504806,0.0,0.5561782533821542,0.03290209816723223,layering
ACC005333,-0.3604073487626643,0.0,0.5858436111870122,0.03289993816190522,layering
ACC007982,-0.3459173563449123,0.0,0.5650870827130633,0.032895944006024205,layering
ACC002587,-0.3454057926358866,0.0,0.5640390676938181,0.03288654203173954,layering
ACC005119,-0.3781592415411407,0.0,0.6105651444348281,0.03288404139653873,layering
ACC007124,-0.3450214286670067,0.0,0.5631420524406477,0.03287626112038638,layering
ACC000769,-0.34681653475228,0.0,0.5655502172673378,0.03287196092623983,layering
ACC005328,-0.3728013522200008,0.0,0.6024282707845795,0.03286900242045196,layering
ACC008103,-0.3448754364809374,0.0,0.5625542296727715,0.03286510161666863,layering
ACC000426,-0.3460187450078125,0.0,0.5639461434125981,0.032858199765257744,layering
ACC009133,-0.3560061641281958,0.0,0.578112687148091,0.03285683544972283,layering
ACC003547,-0.3529581993741327,0.0,0.5737434631644182,0.03285590545039315,layering
ACC005355,-0.3470194153974633,0.0,0.5652508509643756,0.03285469714834289,layering
ACC001212,-0.3462410059183071,0.0,0.5641430535429971,0.0328546957304253,layering
ACC009449,-0.3682622083061735,0.0,0.5951691026657623,0.032845535222769374,layering
ACC007264,-0.3779914598666265,0.0,0.6088889437425832,0.032841844696486024,layering
ACC007101,-0.3633852143428349,0.0,0.5876574225444583,0.03282877812466337,layering
ACC009375,0.0513899138416957,0.0,-0.0026545692030857,0.03282735889576027,structuring
ACC005535,-0.359754050930326,0.0,0.5824174760127728,0.03282665312597913,layering
ACC000299,-0.3561532159533617,0.0,0.5771934910505933,0.03282373073884953,layering
ACC001764,-0.3428334888014661,0.0,0.5580596811719352,0.03281849430271514,layering
ACC008537,-0.3743952175741157,0.0,0.6028879515532326,0.03281594362008331,layering
ACC002691,-0.3463367938771143,0.0,0.5628957846248646,0.03281411383509713,layering
ACC004459,-0.344833575929266,0.0,0.560668410877113,0.032811529810224914,layering
ACC001086,-0.3421521499204789,0.0,0.5568269636816298,0.03281078154554814,layering
ACC000887,-0.3627527602201449,0.0,0.5860680588299757,0.0328085689629525,layering
ACC005568,-0.3609231417022531,0.0,0.5834545163633629,0.03280828100335454,layering
ACC008207,-0.3464387956501549,0.0,0.562667447157902,0.03280316714506164,layering
ACC001345,-0.3395636019523435,0.0,0.5527758823972336,0.03280001638935233,layering
ACC002797,-0.3411695726184062,0.0,0.5549769520148851,0.03279754414974149,layering
ACC006638,-0.3507294609395091,0.0,0.568465184105289,0.032794134528757596,layering
ACC000871,-0.3453765996364577,0.0,0.5607847602298152,0.03279229465043945,layering
ACC002472,-0.3492706079913028,0.0,0.5662331948316067,0.03278956738173624,layering
ACC006157,-0.3426377843135998,0.0,0.5566613120322248,0.032785678828310884,layering
ACC007555,-0.3475192103892609,0.0,0.5635476646125623,0.03278391067529186,layering
ACC007284,-0.3745111399608332,0.0,0.6019374310717738,0.03278325872840581,layering
ACC005639,-0.3534770333907224,0.0,0.5719439556996391,0.032781502007306236,layering
