sender_id,receiver_id,tx_count,total_amount
ACC001659,ACC006272,1,23.837128296847574
ACC001659,ACC006275,1,67.97823396284043
ACC001659,ACC006574,1,53.195073339724345
ACC001659,ACC006650,1,15.412362027026996
ACC001660,ACC001704,1,61.574929891644956
ACC001660,ACC003199,1,28.723140062344218
ACC001660,ACC003692,1,40.898578971010274
ACC001660,ACC003963,1,297.08610890022135
ACC001660,ACC006440,1,22.54912011361985
ACC001660,ACC006649,1,14.476720465216486
ACC001660,ACC007058,1,33.12914974646109
ACC001660,ACC008167,1,19.795663917406934
ACC001660,ACC008220,1,31.314186471935535
ACC001660,ACC008735,1,51.51274693404407
ACC001660,ACC009985,1,13.56744926702557
ACC001661,ACC001616,1,21.44802145145246
ACC001661,ACC001782,1,12.078061234234871
ACC001661,ACC002142,1,55.8098152902613
ACC001661,ACC002684,1,43.23877078088212
ACC001661,ACC004516,1,27.902009462961253
ACC001661,ACC004941,1,183.47728742061366
ACC001661,ACC006153,1,21.39558989414718
ACC001661,ACC006997,1,31.65141879386811
ACC001661,ACC007034,1,26.860804046382107
ACC001661,ACC007107,1,66.21610890447532
ACC001661,ACC009981,1,12.331152784553748
ACC001662,ACC000256,1,9.621487393837056
ACC001662,ACC000610,1,17.846547412319964
ACC001662,ACC000629,1,28.929606244159903
ACC001662,ACC001494,1,18.33434548300378
ACC001662,ACC002949,1,23.313779849307902
ACC001662,ACC003577,1,41.04297412081296
ACC001662,ACC004667,1,52.01662235575824
ACC001662,ACC004683,1,17.099925248815605
ACC001662,ACC004945,1,9.815296290748213
ACC001662,ACC006187,1,40.34078105905432
ACC001662,ACC006223,1,25.863042727183064
ACC001662,ACC007061,1,34.885700885551124
ACC001662,ACC007171,1,33.917036113981716
ACC001662,ACC008920,1,180.7333188022921
ACC001663,ACC000164,1,17.351474720636162
ACC001663,ACC000508,1,41.16375432823987
ACC001663,ACC002847,1,16.822568741959607
ACC001663,ACC003291,1,31.251805676387654
ACC001663,ACC005260,1,8.987529539598254
ACC001663,ACC006449,1,39.211980285880564
ACC001663,ACC008461,1,195.7315474684958
ACC001663,ACC009490,1,42.92003804479061
ACC001664,ACC000860,1,35.14265289638294
ACC001664,ACC001427,1,23.263997576486727
ACC001664,ACC002248,1,34.322196156992106
ACC001664,ACC002498,1,18.827738469899902
ACC001664,ACC002840,1,20.923884112255088
ACC001664,ACC003561,1,67.52406542933936
ACC001664,ACC004549,1,33.29347193276566
ACC001664,ACC004551,1,33.76726472026704
ACC001664,ACC007057,1,36.88564275188764
ACC001664,ACC007126,1,18.463549176488645
ACC001664,ACC007361,1,35.503343572146285
ACC001664,ACC007594,1,25.923448364059972
ACC001664,ACC008440,1,21.62634749265235
ACC001665,ACC000518,1,8.45632651932916
ACC001665,ACC001313,1,77.3746415919393
ACC001665,ACC003843,1,11.619033946070465
ACC001665,ACC004926,1,48.75869078388376
ACC001665,ACC007097,1,52.32881212569046
ACC001665,ACC007510,1,11.119749006625984
ACC001665,ACC007865,1,26.198579394154493
ACC001665,ACC009046,1,26.412679639749562
ACC001665,ACC009507,1,80.45655324850422
ACC001665,ACC009971,1,106.08278416280172
ACC001666,ACC000782,1,72.68992114850079
ACC001666,ACC001478,1,6.553335648589915
ACC001666,ACC002864,1,53.48996554781848
ACC001666,ACC003666,1,38.1393468878038
ACC001666,ACC004681,1,47.6097779007716
ACC001666,ACC006021,1,231.11346782761356
ACC001666,ACC006588,1,30.60390567694295
ACC001666,ACC008337,1,12.224705580149287
ACC001666,ACC008604,1,66.98905230246667
ACC001666,ACC009665,1,55.20039734368245
ACC001667,ACC000222,1,3.5942012076422465
ACC001667,ACC001901,1,58.94915387149969
ACC001667,ACC005106,1,31.211405509943447
ACC001667,ACC005132,1,134.58876393589412
ACC001667,ACC006948,1,5.232188331453726
ACC001667,ACC009763,1,6.879471348870601
ACC001668,ACC001446,1,20.01725432685693
ACC001668,ACC002870,1,14.488186716908462
ACC001668,ACC003063,1,52.048850549666795
ACC001668,ACC004836,1,42.46841855913058
ACC001668,ACC004866,1,26.63805584006841
ACC001668,ACC008784,1,65672.5527748687
ACC001668,ACC009674,1,6.480035808817119
ACC001668,ACC009702,1,67.11017807115019
ACC001668,ACC009928,1,25.003660408123537
ACC001669,ACC000180,1,37.4607422919325
ACC001669,ACC000760,1,31.783666561121038
ACC001669,ACC003763,1,26.9431187313222
ACC001669,ACC004009,1,94.49071944161346
ACC001669,ACC005802,1,37.61233947553138
ACC001669,ACC005933,1,111.00328674533392
ACC001669,ACC006399,1,36.4245327065748
ACC001669,ACC007829,1,60.98622483380656
ACC001669,ACC008295,1,13.189834754551688
ACC001670,ACC000483,1,17.130945099055733
ACC001670,ACC000816,1,10.22903814361608
ACC001670,ACC001113,1,31.02010800390534
ACC001670,ACC001302,1,50.301377859432506
ACC001670,ACC001337,1,253.2624043644254
ACC001670,ACC002089,1,9.156741530331605
ACC001670,ACC002418,1,19.590663393320707
ACC001670,ACC002847,1,58.439361158893185
ACC001670,ACC003428,1,37.532158801765675
ACC001670,ACC004260,1,22.40417585014632
ACC001670,ACC004937,1,98.72251903185591
ACC001670,ACC005472,1,44.516806117648265
ACC001670,ACC006916,1,41.37913277822243
ACC001670,ACC007381,1,53.67752089142035
ACC001670,ACC007424,1,39.528748687580354
ACC001670,ACC007657,1,11.861742123514386
ACC001671,ACC000068,1,37.4609879692551
ACC001671,ACC001374,1,48.423392656842815
ACC001671,ACC002571,1,14.45668171739453
ACC001671,ACC003646,1,19.024243619839986
ACC001671,ACC004626,1,23.002964460225588
ACC001671,ACC006148,1,16.727236275615656
ACC001671,ACC007410,1,10.556698564370429
ACC001671,ACC008310,1,16.010179726867392
ACC001671,ACC009524,1,61.8440997665872
ACC001671,ACC009895,1,26.701986895728478
ACC001672,ACC000611,1,29.663625510362525
ACC001672,ACC001706,1,39.68521123367852
ACC001672,ACC002972,1,14.632296809429905
ACC001672,ACC003083,1,130.54541573889134
ACC001672,ACC004536,1,40.211307686928535
ACC001672,ACC009461,1,16.72156965692442
ACC001673,ACC001294,1,13.700465698574572
ACC001673,ACC001515,1,144.96103251976993
ACC001673,ACC002228,1,268.32208012123766
ACC001673,ACC003326,1,3.9143156187525188
ACC001673,ACC004707,1,81.17823448217645
ACC001673,ACC005064,1,9.585664362332832
ACC001673,ACC005827,1,33.65459742341024
ACC001673,ACC006354,1,19.286713346470997
ACC001673,ACC006974,1,51.06119326331477
ACC001673,ACC007092,1,30.52827060796543
ACC001673,ACC007614,1,59.38010900324419
ACC001673,ACC008050,1,17.711464467903948
ACC001673,ACC008098,1,72.52934227661103
ACC001673,ACC009861,1,32.36570462483554
ACC001674,ACC000373,1,15.865549475129358
ACC001674,ACC000484,1,24.486205401710826
ACC001674,ACC001456,1,133.7199166676497
ACC001674,ACC001664,1,34.78646264476569
ACC001674,ACC001854,1,83.89781537530953
ACC001674,ACC002899,1,99.43470323229127
ACC001674,ACC003279,1,76.02256124499128
ACC001674,ACC003324,1,25.44697168342974
ACC001674,ACC004278,1,166.89902262724408
ACC001674,ACC005204,1,23.629475308367937
ACC001674,ACC005348,1,10.21942014718639
ACC001674,ACC005916,1,17.430871410493022
ACC001674,ACC006075,1,9.6410944511952
ACC001674,ACC006222,1,12.469846162731242
ACC001674,ACC008785,1,22.081343770137348
ACC001674,ACC009269,1,86.85457732830253
ACC001674,ACC009465,1,124.25371706270187
ACC001674,ACC009675,1,93.70986487902405
ACC001675,ACC001946,1,31.30484620796804
ACC001675,ACC002178,1,13.94471613888181
ACC001675,ACC002689,1,23.131665058443964
ACC001675,ACC002786,1,195.3527125945638
ACC001675,ACC003293,1,10.704421245547211
ACC001675,ACC003468,1,32.28514716119212
ACC001675,ACC003499,1,169.03171084438947
ACC001675,ACC004093,1,343.5235180565239
ACC001675,ACC005614,1,69.63323572092231
ACC001675,ACC007010,1,10.66071304586013
ACC001675,ACC007560,1,9.326034881810582
ACC001675,ACC008463,1,35.031855650463875
ACC001675,ACC008538,1,103.1324567961604
ACC001675,ACC008883,1,99.3586482617781
ACC001675,ACC009869,1,45.29313026268107
ACC001676,ACC002660,1,77.03248721016392
ACC001676,ACC003091,1,57.000184818527856
ACC001676,ACC004129,1,26.616540621255535
ACC001676,ACC004499,1,53.895987384555426
ACC001676,ACC005352,1,7.746213468737857
ACC001676,ACC006338,1,61.69261676151652
ACC001676,ACC007980,1,17.002162932290766
ACC001676,ACC008406,1,14.809327782359661
ACC001676,ACC008722,1,20.14820617127284
ACC001677,ACC000269,1,83.20866012336398
ACC001677,ACC001447,1,33.42426037396082
ACC001677,ACC005005,1,108.90135611295317
ACC001677,ACC005072,1,11.643142104502497
ACC001677,ACC005637,1,30.588424801691804
ACC001677,ACC006662,1,69.34653566822199
ACC001677,ACC007563,1,22.157393122360023
ACC001678,ACC002082,1,23.215282932178194
ACC001678,ACC002096,1,11.773852586250289
ACC001678,ACC002409,1,46.5715984211784
ACC001678,ACC002602,1,102.56042630271767
ACC001678,ACC002823,1,51.17712153426206
ACC001678,ACC003004,1,61.675164451156625
ACC001678,ACC004505,1,24.180892430525496
ACC001678,ACC004766,1,23.555305406292806
ACC001678,ACC005427,1,642.9543257573407
ACC001678,ACC006226,1,23.46842878067405
ACC001678,ACC006559,1,33.113204824979064
ACC001678,ACC006614,1,24.5394418828766
ACC001678,ACC008081,1,22.575233117164817
ACC001678,ACC009978,1,162.2711333500079
ACC001679,ACC000409,1,355.8295409143627
ACC001679,ACC000464,1,133.16990616565298
ACC001679,ACC000769,1,14.296481644472006
ACC001679,ACC001157,1,40.014746593425365
ACC001679,ACC001389,1,105.94394528916919
ACC001679,ACC004180,1,62.51182880255816
ACC001679,ACC006027,1,184.70316684846298
ACC001679,ACC006207,1,17.828181132289586
ACC001679,ACC007405,1,104.04440293009152
ACC001679,ACC007921,1,36.08940449348812
ACC001679,ACC009001,1,65.76554938956035
ACC001679,ACC009205,1,25935.896516001372
ACC001680,ACC000180,1,28.566148191530843
ACC001680,ACC000518,1,114.99721228741294
ACC001680,ACC002574,1,30.047234660369483
ACC001680,ACC002970,1,54.59827046921076
ACC001680,ACC003178,1,496.360246807138
ACC001680,ACC005750,1,441.17325293611924
ACC001680,ACC006023,1,39.90150228487425
ACC001680,ACC006300,1,15.592478327980103
ACC001680,ACC006331,1,238.83403589340108
ACC001680,ACC006474,1,8.234617048073947
ACC001680,ACC006976,1,46.62491723723064
ACC001680,ACC009364,1,210.7407088556195
ACC001680,ACC009596,1,84.20525768233946
ACC001681,ACC000862,1,65.08973980716873
ACC001681,ACC000995,1,94.10137113355142
ACC001681,ACC002552,1,21.33836454315839
ACC001681,ACC003182,1,43.52875456487541
ACC001681,ACC004308,1,22.58694883933091
ACC001681,ACC006280,1,8.277954362666202
ACC001681,ACC006609,1,28847.478863397882
ACC001681,ACC006935,1,37.37937205438568
ACC001681,ACC007083,1,68.5739406700146
ACC001681,ACC007966,1,13.46443692316302
ACC001681,ACC009986,1,128.83076218603648
ACC001682,ACC001197,1,140.7585923725793
ACC001682,ACC001242,1,158.15240270719536
ACC001682,ACC003874,1,10.753315265345107
ACC001682,ACC007516,1,132.08910944472342
ACC001682,ACC007591,1,22.482225797437394
ACC001682,ACC007705,1,21.61583158497149
ACC001682,ACC009096,1,35.31872766591808
ACC001682,ACC009258,1,35.80076496598195
ACC001682,ACC009416,1,15.992474011881358
ACC001682,ACC009494,1,62.10252391477032
ACC001683,ACC000479,1,29.958686369826108
ACC001683,ACC000868,1,7.087201832093867
ACC001683,ACC002383,1,44.88282571316094
ACC001683,ACC002468,1,31.770765034856627
ACC001683,ACC002769,1,82.94008027199202
ACC001683,ACC004204,1,20.419693308985508
ACC001683,ACC005097,1,10.970912454242262
ACC001683,ACC006286,1,14.5525242078749
ACC001683,ACC006456,1,32.96379338568591
ACC001683,ACC008420,1,62.11221747703961
ACC001683,ACC009222,1,40.03206774227257
ACC001684,ACC000409,1,213.36735066438996
ACC001684,ACC003677,1,26.88134789524042
ACC001684,ACC004314,1,33.2876453977768
ACC001684,ACC004818,1,187.34920828846006
ACC001684,ACC006582,1,58.7333605132621
ACC001684,ACC006680,1,15.565378870169207
ACC001684,ACC006725,1,12.197811239111742
ACC001684,ACC007142,1,12.030118838025972
ACC001685,ACC000718,1,25.67548027326238
ACC001685,ACC003565,1,14.598421832185858
ACC001685,ACC003629,1,121.49467435781463
ACC001685,ACC004396,1,19.439690933894017
ACC001685,ACC005427,1,560.5655087673805
ACC001685,ACC005896,1,41.54533983220756
ACC001685,ACC006772,1,27.769549084044126
ACC001685,ACC007175,1,81.3158365897076
ACC001685,ACC008604,1,18.831450574336593
ACC001685,ACC008803,1,17.691685109352225
ACC001685,ACC008839,1,45.639039048769966
ACC001685,ACC009553,1,16.159444626371677
ACC001685,ACC009763,1,17.732822333484403
ACC001686,ACC000684,1,62.37946467557111
ACC001686,ACC001372,1,27.103182971803307
ACC001686,ACC004384,1,44.094990261010565
ACC001686,ACC005525,1,42.90269183693531
ACC001686,ACC006955,1,22.868671424242972
ACC001686,ACC007112,1,76.31556799262054
ACC001686,ACC008043,1,35.8476280802291
ACC001687,ACC000274,1,58.91314278700454
ACC001687,ACC001627,1,80.69906351993332
ACC001687,ACC003899,1,50.59972528262862
ACC001687,ACC005311,1,6.776092681938129
ACC001687,ACC005535,1,37.72014234972867
ACC001687,ACC006663,1,53.851694535562764
ACC001687,ACC009213,1,22.46554715052483
ACC001687,ACC009369,1,14.617331535083796
ACC001687,ACC009503,1,24.546142190934606
ACC001688,ACC000690,1,36.13161421440571
ACC001688,ACC000806,1,24.93046135920149
ACC001688,ACC002200,1,18.9130808432476
ACC001688,ACC006106,1,46.578897366793335
ACC001688,ACC006957,1,14.955426669986215
ACC001688,ACC007087,1,21.09134134513463
ACC001688,ACC009862,1,20.356273075029943
ACC001689,ACC002207,1,63.86541431888996
ACC001689,ACC002651,1,11.897268261291046
ACC001689,ACC002785,1,84.9917033000801
ACC001689,ACC003324,1,149.7399356936962
ACC001689,ACC003777,1,13.202759477494716
ACC001689,ACC004147,1,89.8859879490997
ACC001689,ACC005572,1,22.856273503678796
ACC001689,ACC005573,1,37.80218953290431
ACC001689,ACC008931,1,34.904008232011876
ACC001689,ACC009210,1,69.77522805373759
ACC001690,ACC000649,1,59.68805809021741
ACC001690,ACC002843,1,7.515821817019674
ACC001690,ACC005328,1,26.380173401429232
ACC001690,ACC005372,1,20.56875272018254
ACC001690,ACC006405,1,39.98362206725128
ACC001691,ACC000555,1,21.553017126880224
ACC001691,ACC001347,1,12.57337695041218
ACC001691,ACC001985,1,7.393409912044605
ACC001691,ACC003200,1,37.06585119575087
ACC001691,ACC006217,1,64.04321101027071
ACC001691,ACC007426,1,30.16900062897874
ACC001691,ACC007998,1,20.218314733076348
ACC001691,ACC008542,1,33418.46314094575
ACC001691,ACC009116,1,31.12776620136826
ACC001691,ACC009165,1,16.098672846158934
ACC001691,ACC009265,1,91.77103724242053
ACC001691,ACC009471,1,68.33141123799862
ACC001692,ACC000121,1,121.46420883351223
ACC001692,ACC000571,1,37550.91396362036
ACC001692,ACC003751,1,6.398425782067027
ACC001692,ACC003968,1,7.862269166360822
ACC001692,ACC005077,1,67.65891623503917
ACC001692,ACC005445,1,51.17973538025415
ACC001692,ACC005547,1,23.079313254695172
ACC001692,ACC006086,1,13.427753729563555
ACC001692,ACC006961,1,42.21213843237095
ACC001692,ACC008784,1,12.472222645524123
ACC001692,ACC009257,1,31.514218175219884
ACC001692,ACC009465,1,31.45134270307357
ACC001693,ACC000751,1,12.395742368732387
ACC001693,ACC000940,1,24.64985989429164
ACC001693,ACC001679,1,30.31398617242957
ACC001693,ACC002500,1,72.49916324958863
ACC001693,ACC002566,1,94.63642232336409
ACC001693,ACC002627,1,85.15700181084203
ACC001693,ACC002638,1,48.3955935137473
ACC001693,ACC002836,1,27.569225950903938
ACC001693,ACC003285,1,18.494244675411935
ACC001693,ACC003577,1,38.62594364859989
ACC001693,ACC004759,1,62.37316953275897
ACC001693,ACC005142,1,42.88036109942436
ACC001693,ACC005849,1,16.434892587993282
ACC001693,ACC007347,1,18.639669837958795
ACC001693,ACC007730,1,12.555806363042363
ACC001693,ACC007940,1,8.329766156428013
ACC001693,ACC009002,1,30.038971490842812
ACC001693,ACC009579,1,32.83268749789603
ACC001693,ACC009970,1,29.827897072135837
ACC001694,ACC000552,1,21.87580429691025
ACC001694,ACC001574,1,14.677993052382547
ACC001694,ACC002007,1,60.9137042825463
ACC001694,ACC002314,1,21.43193272711956
ACC001694,ACC002626,1,8.011761524241566
ACC001694,ACC004079,1,50.29652874828951
ACC001694,ACC004526,1,36.104944013962
ACC001694,ACC006624,1,35.282369120927555
ACC001694,ACC006819,1,48.0593483734265
ACC001694,ACC006889,1,36.96742863329931
ACC001694,ACC008699,1,34.185316107301325
ACC001694,ACC009504,1,18.51431419055795
ACC001695,ACC000715,1,55.246875265508294
ACC001695,ACC003190,1,10.886590838318899
ACC001695,ACC006015,1,16.361565997772576
ACC001695,ACC007650,1,45.51449501168031
ACC001696,ACC001649,1,16.187388126107695
ACC001696,ACC003885,1,27.74202132646992
ACC001696,ACC005220,1,61.879322419010585
ACC001696,ACC005627,1,23.402134205199513
ACC001696,ACC006402,1,67.98104662140291
ACC001696,ACC006480,1,16.89080388432071
ACC001696,ACC009060,1,22.416245036148627
ACC001697,ACC001252,1,53.45087096489368
ACC001697,ACC001693,1,12.53563727524712
ACC001697,ACC002154,1,31.395438943974153
ACC001697,ACC002391,1,16.80669550636256
ACC001697,ACC002517,1,26.495806250888666
ACC001697,ACC002596,1,26.69722884666967
ACC001697,ACC005421,1,66.35466971749749
ACC001697,ACC006370,1,22.003329696219318
ACC001697,ACC006567,1,291.7347011686463
ACC001697,ACC007178,1,257.60389715417085
ACC001697,ACC007509,1,95.68239217780408
ACC001697,ACC008080,1,69.12963752632054
ACC001697,ACC008142,1,83.85796497701841
ACC001697,ACC008356,1,9.474376095189982
ACC001698,ACC002120,1,40.74330700635778
ACC001698,ACC003104,1,38.160445036654934
ACC001698,ACC004553,1,32.36763265394311
ACC001698,ACC005265,1,99.32519752971396
ACC001698,ACC005481,1,32.459098346953304
ACC001698,ACC005987,1,80.01678182768768
ACC001698,ACC008133,1,18.698690729990656
ACC001698,ACC009763,1,14.16174551641682
ACC001699,ACC001206,1,18.561776044034794
ACC001699,ACC003700,1,6.947922286192243
ACC001699,ACC004458,1,25.942929861631974
ACC001699,ACC004855,1,67.38656665573664
ACC001699,ACC005716,1,15.492228942870726
ACC001699,ACC008064,1,24.01058198711991
ACC001699,ACC008175,1,16.389607087642347
ACC001699,ACC008465,1,11.042400533861505
ACC001700,ACC000140,1,81.59605751313627
ACC001700,ACC002619,1,31.146651519491854
ACC001700,ACC003739,1,54.64625073100753
ACC001700,ACC003926,1,12.172433401585414
ACC001700,ACC005198,1,37.559666318246414
ACC001700,ACC005201,1,15.000427991002809
ACC001700,ACC005930,1,17.75280288890706
ACC001701,ACC000511,1,72.509345776744
ACC001701,ACC001044,1,51.4489538986871
ACC001701,ACC003566,1,37.953025961316165
ACC001701,ACC004161,1,27.996912481438724
ACC001701,ACC006234,1,24.09875192139158
ACC001701,ACC008388,1,115.29232787424635
ACC001701,ACC008432,1,35.08547800144586
ACC001701,ACC008563,1,14.377138021066871
ACC001702,ACC000237,1,33.08531416469939
ACC001702,ACC001806,1,35.39961943261928
ACC001702,ACC002092,1,57.17444781239834
ACC001702,ACC003101,1,15.015600814866392
ACC001702,ACC003379,1,40.23499445561696
ACC001702,ACC004864,1,11.768760785451732
ACC001702,ACC005641,1,22.169674024014714
ACC001702,ACC005843,1,65.76943017334797
ACC001702,ACC006429,1,34.070632910692304
ACC001702,ACC006597,1,31.96963977129033
ACC001702,ACC007306,1,20341.984031347398
ACC001702,ACC008760,1,52.211256972508764
ACC001702,ACC008971,1,53.94074588206404
ACC001702,ACC009481,1,63.071586341648796
ACC001703,ACC001784,1,38.607933694265114
ACC001703,ACC002200,1,114.26020437920566
ACC001703,ACC003675,1,99.31490894482931
ACC001703,ACC005964,1,110.41737176542907
ACC001703,ACC006371,1,47.42826970385257
ACC001703,ACC007494,1,50.064191353924045
ACC001703,ACC007993,1,77.1857366945634
ACC001703,ACC008283,1,108.80919975979063
ACC001703,ACC009099,1,22.061217686279374
ACC001704,ACC000509,1,48.11030375765161
ACC001704,ACC002048,1,36.48532884718138
ACC001704,ACC003218,1,37.53225210746302
ACC001704,ACC003258,1,47.63467922763051
ACC001704,ACC007012,1,22.53130022691449
ACC001704,ACC007079,1,19.15111459058995
ACC001704,ACC009756,1,6.095634398813716
ACC001705,ACC001533,1,113.53995081194408
ACC001705,ACC001779,1,28.09487416312335
ACC001705,ACC002790,1,21.920307591879478
ACC001705,ACC003271,1,11.577813118347455
ACC001705,ACC006348,1,115.92846614565136
ACC001705,ACC007228,1,7.118804818332517
ACC001705,ACC008039,1,29.60087958332493
ACC001705,ACC008336,1,82.80221281581878
ACC001705,ACC008685,1,71.56044900855692
ACC001706,ACC000149,1,23.883772280268346
ACC001706,ACC000305,1,4.908642832435643
ACC001706,ACC000562,1,23.250558218659013
ACC001706,ACC001551,1,46.10774712349898
ACC001706,ACC001719,1,67.94398194726693
ACC001706,ACC002693,1,15.910323754149227
ACC001706,ACC003044,1,50.466821484667086
ACC001706,ACC005260,1,23.99067581376566
ACC001706,ACC007502,1,56.80652423367973
ACC001707,ACC000530,1,56.737042007061234
ACC001707,ACC001658,1,15.130868278565455
ACC001707,ACC002329,1,22.26810058140329
ACC001707,ACC005892,1,16.397396574513927
ACC001707,ACC006959,1,13.343343423522263
ACC001707,ACC007971,1,53.099643022688106
ACC001707,ACC009446,1,77.16482512840551
ACC001708,ACC000679,1,56.37670123515032
ACC001708,ACC001559,1,55.040504468323924
ACC001708,ACC003379,1,32.37937360830628
ACC001708,ACC003524,1,23.267058709583345
ACC001708,ACC004775,1,22.817182364958704
ACC001708,ACC004838,1,33.498340461371114
ACC001708,ACC007138,1,94.45896540418107
ACC001708,ACC007247,1,66.12461007430522
ACC001708,ACC007723,1,69.25485445414164
ACC001708,ACC008380,1,8.199571854902477
ACC001708,ACC009062,1,17.763749706367175
ACC001708,ACC009091,1,23.61606784068703
ACC001708,ACC009451,1,9.395496235190304
ACC001709,ACC001723,1,21.207060106973078
ACC001709,ACC003647,1,44.07002767155457
ACC001709,ACC004392,1,5.867878535349906
ACC001709,ACC004688,1,41.20012256485436
ACC001709,ACC005399,1,26.680198550756106
ACC001709,ACC005923,1,132.01985480770554
ACC001709,ACC006047,1,20.5753013716844
ACC001709,ACC006155,1,22.13175474960159
ACC001709,ACC006482,1,43.138087131765865
ACC001709,ACC006841,1,49.31703612483749
ACC001709,ACC009520,1,30.493568319835152
ACC001710,ACC001554,1,198.63479235175592
ACC001710,ACC001919,1,14.769788173046665
ACC001710,ACC003417,1,7.22601555182932
ACC001710,ACC003491,1,8.987671670847277
ACC001710,ACC004429,1,43.542260012150464
ACC001710,ACC005030,1,11.343621786155056
ACC001710,ACC005283,1,14.292422524793357
ACC001710,ACC008492,1,10.500213402340215
ACC001710,ACC008641,1,18.08898813123503
ACC001710,ACC008952,1,19.5063449302197
ACC001711,ACC000739,1,14.88123027613462
ACC001711,ACC002564,1,21.43460429317573
ACC001711,ACC002902,1,12.51348685878613
ACC001711,ACC005047,1,33.109476600902454
ACC001711,ACC007391,1,14.797258159189461
ACC001711,ACC008340,1,8.308198038329959
ACC001711,ACC008839,1,29.203156356529817
ACC001711,ACC009490,1,17.557996753357152
ACC001712,ACC000607,1,36.582027423804405
ACC001712,ACC001400,1,137.32047731842587
ACC001712,ACC001684,1,74.86250870001122
ACC001712,ACC002186,1,20.5898739093929
ACC001712,ACC002496,1,19.258572557175526
ACC001712,ACC002856,1,40.206059469261
ACC001712,ACC004376,1,110.7849857116465
ACC001712,ACC005430,1,10.218741532433084
ACC001712,ACC006183,1,18.576167614154112
ACC001712,ACC006792,1,39.08090077343689
ACC001712,ACC006986,1,42.489274668849696
ACC001712,ACC007371,1,13.407930692970973
ACC001712,ACC009332,1,13.974400016963315
ACC001713,ACC000048,1,11.748019317860592
ACC001713,ACC000983,1,37.688814755719086
ACC001713,ACC001996,1,20.929861362985147
ACC001713,ACC002726,1,25.83760923497832
ACC001713,ACC004429,1,58.40209431715126
ACC001713,ACC004760,1,42.23230837723404
ACC001713,ACC007121,1,48.018170219905734
ACC001713,ACC009329,1,34.43852040232666
ACC001714,ACC000248,1,62.95977000873248
ACC001714,ACC000294,1,13.019363284325397
ACC001714,ACC000503,1,32.02041751941027
ACC001714,ACC001911,1,76.3079733797956
ACC001714,ACC001954,1,52.75342441889647
ACC001714,ACC002500,1,19.145523720014772
ACC001714,ACC002798,1,94.04040735092039
ACC001714,ACC003670,1,41.98765577452884
ACC001714,ACC004283,1,23.39076575019073
ACC001714,ACC004493,1,26.16110690122544
ACC001714,ACC004665,1,19.552160706117462
ACC001714,ACC005943,1,34.217438864695474
ACC001714,ACC006223,1,279.6937557149201
ACC001714,ACC008062,1,30.749811975617853
ACC001714,ACC008981,1,45.07246415822997
ACC001715,ACC000634,1,32.108319312023056
ACC001715,ACC001080,1,56.96847794591854
ACC001715,ACC001556,1,16.552182826400017
ACC001715,ACC001649,1,26.971886892596547
ACC001715,ACC002945,1,29.097955998013465
ACC001715,ACC003996,1,24.57747465963672
ACC001715,ACC004406,1,60.52837420573545
ACC001715,ACC004552,1,77.18152704268589
ACC001715,ACC006024,1,21.993893264362445
ACC001715,ACC006157,1,25.11411210411567
ACC001715,ACC008532,1,34.185722873050246
ACC001716,ACC002356,1,40.07537508440921
ACC001716,ACC003027,1,37.9537746206365
ACC001716,ACC003892,1,10.569148089921807
ACC001716,ACC004431,1,48.83960095251288
ACC001716,ACC005473,1,35.668695019986
ACC001716,ACC005941,1,117.30957616067575
ACC001716,ACC007251,1,122.32554945650949
ACC001716,ACC007784,1,41.34906518532825
ACC001716,ACC008774,1,21.299378609035298
ACC001716,ACC009042,1,54.346491944837794
ACC001716,ACC009147,1,28.03886291330557
ACC001716,ACC009691,1,90.62135134183406
ACC001716,ACC009880,1,67.27101124173281
ACC001717,ACC001027,1,40.145275295318456
ACC001717,ACC001222,1,45.78904141087761
ACC001717,ACC001735,1,51.77407579705482
ACC001717,ACC002789,1,69.41882355829804
ACC001717,ACC004659,1,50.85721614680383
ACC001717,ACC005722,1,44.04612261017258
ACC001717,ACC006140,1,31.897166550777317
ACC001717,ACC007443,1,49682.82843193583
ACC001717,ACC008335,1,63.81237253287478
ACC001717,ACC009897,1,10.96406114058053
ACC001718,ACC000692,1,40.70342114353714
ACC001718,ACC001044,1,47.414717699181296
ACC001718,ACC001748,1,26.36785785028473
ACC001718,ACC002790,1,48.87456283948352
ACC001718,ACC005526,1,7.25856749635724
ACC001718,ACC005721,1,24.48899554544503
ACC001718,ACC007021,1,44.0691430449086
ACC001719,ACC000864,1,36.54559356387261
ACC001719,ACC001021,1,21.162952490412987
ACC001719,ACC001498,1,102.5545529333508
ACC001719,ACC001693,1,22.598462438346207
ACC001719,ACC003076,1,38.03352135075476
ACC001719,ACC003976,1,85.69599820098345
ACC001720,ACC001742,1,19.53498516784925
ACC001720,ACC002522,1,69.72714219042304
ACC001720,ACC002626,1,35.05587386368348
ACC001720,ACC004188,1,9.694882909436851
ACC001720,ACC004386,1,100.71462891151258
ACC001720,ACC004921,1,6.807140916890675
ACC001720,ACC005340,1,22.597636863183684
ACC001720,ACC007843,1,15.926258514020734
ACC001720,ACC008074,1,28.31776706557413
ACC001720,ACC008353,1,51.690193360974824
ACC001720,ACC009543,1,15.935989690739381
ACC001721,ACC000693,1,51.12739791864321
ACC001721,ACC001476,1,20.839046620324925
ACC001721,ACC002207,1,31.843741565033422
