account_id,seq_len_norm,last_amount_1,last_gap_1,last_amount_2,last_gap_2,last_amount_3,last_gap_3,last_amount_4,last_gap_4,last_amount_5,last_gap_5,last_amount_6,last_gap_6,last_amount_7,last_gap_7,last_amount_8,last_gap_8,last_amount_9,last_gap_9,last_amount_10,last_gap_10
ACC002393,1.0,5.393190683016398,2266075.258059,42.76379528862151,595956.345124,307.3758163107915,154866.484661,29.94346402753691,951910.364935,47.57151491471885,1131866.618512,29.30982300793505,443247.548814,73.10230677330627,590689.537457,12.645585870071454,757611.240898,74.86990045026167,982908.541346,32.11169421660358,352393.920152
ACC002394,0.7,0.0,0.0,0.0,0.0,0.0,0.0,21.91914032211968,0.0,83.9842949298004,2936207.404682,40.02567732781087,1649372.729271,7.920218440272952,448946.072108,15.38662773052116,1132333.013149,120.69839556367914,1988187.914876,27.56039245354828,1128977.796268
ACC002395,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.17326812322148,0.0,35.99119693404052,9144.645871,7.697794665211297,3273479.997852,8.885588792448752,1486071.122201,14300.1800160213,1037179.330492,7.222669393160753,2510296.589263
ACC002396,0.7,0.0,0.0,0.0,0.0,0.0,0.0,47.47552138681856,0.0,119.00087141487954,98825.345952,25.00711983165827,518436.767564,14.857903917618208,326816.005905,6.616975206762403,351826.743702,151.5291542269681,3036472.053026,25.96311136331331,879120.793213
ACC002397,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.26685578183074,0.0,16.025764075161156,22356.625463,33.060604678942646,330982.625063,108.77527143514534,2286605.531648,76.96348366065104,830314.876453,41.137714383362216,3463874.547742
ACC002398,0.9,0.0,0.0,3.484574693352681,0.0,186.63151908875176,1311592.8805,80.27684235889161,1634630.440489,34.64944523884565,2092108.452517,19.943128228213197,1987190.011132,8.102738383577355,258047.407593,62.6224151396811,1370487.192787,28.271627290615807,690504.082129,22.793995514828413,247722.113221
ACC002399,1.0,36.38159157430131,1208875.8632,7.090686831698665,80611.242656,19.82494361492789,343264.426671,6.583272978541323,188244.191447,29.5689284276366,1825408.677744,73.1011970069886,1781342.517762,37.91159126698429,1319472.446611,67.62747693261807,754187.955456,25.865802631561536,791944.839402,32.43140283339503,253507.913577
ACC002400,0.8,0.0,0.0,0.0,0.0,19.76053062384773,0.0,45.91809763245178,502021.041991,71.52657650234616,456034.751545,26.82286799712119,405242.816146,11.276999649511584,186678.233515,20.984708358554403,1018552.280141,9.38037713212822,4671388.475289,6.522731286876485,1827023.469175
ACC002401,1.0,32.461518158898826,0.0,61.99034761133094,789723.275019,14.8063623706973,73213.945185,20.946766136588167,259103.94099,15.704794188712446,1650472.358698,36.81092100901167,330264.757085,35.356274788008534,368673.877027,16.13756965857245,431386.019926,41.77383632865623,1020840.522712,77.20333710078992,983114.846593
ACC002402,0.8,0.0,0.0,0.0,0.0,67.7097709085655,0.0,16.968308281376917,101396.37553,7.094320139322957,1125169.165563,145.91387553301172,848105.255936,9.720769276904386,542074.399451,6.48863570845053,692153.284889,9.504118003134236,1816156.056826,79.77976357494546,955676.995919
ACC002403,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.569725500514291,0.0,45.64349611157711,266752.277009,47.22788200298917,1893416.373909,15.194369778621663,879069.498463,9.448018291242027,1949591.708523,28.55685446137477,1073214.810861
ACC002404,0.7,0.0,0.0,0.0,0.0,0.0,0.0,46.95468207856295,0.0,33.19409950869043,1652393.577925,19.08654932764768,518737.143293,15.8738098443082,690985.856242,39.21795607289753,67506.117985,22.695061587503744,1926408.479721,11.724283347629004,1523666.438417
ACC002405,1.0,32.62780474664005,1107031.671408,13.214576133835884,361870.915947,7.98418590306307,319536.863735,17.477674300399272,26660.809636,15.116024983058534,267791.908827,48.12026482587756,1263467.009874,19.584775630141067,1655221.462781,63.09447116995149,79813.829192,21.140692772020785,363043.236112,28.747682324878934,173473.701627
ACC002406,1.0,82.2093341483171,0.0,29.294348614416503,1124765.216209,70.88002523059019,989323.381034,25.749649324339764,1886032.016835,16.61225900478087,1610766.40811,28652.445451056334,1035857.849685,30.000570539867432,904930.96391,11.888029006654596,131349.956038,28.03162349279437,440092.280988,55.6510828720081,110739.951296
ACC002407,1.0,12.334360461266549,32657.914569,39.07505390625707,1680854.610509,143.6238874983138,612827.345576,50.99937289101396,264605.708162,54.20849107863136,2523534.30137,22.67914536650996,1372067.653326,29.356076470161604,191861.805764,59.77850548710962,1536623.914211,4.589399076916649,417391.504437,72.16463518876009,88516.659257
ACC002408,0.8,0.0,0.0,0.0,0.0,8.498443111657108,0.0,17.480323122877273,274383.134001,41.9962851304176,212114.141224,87.28410446209453,300272.542864,45.043334985133306,611259.348172,51.014393894032686,219108.681226,47.20356910511069,5469175.677227,64.41509303245141,1121273.62465
ACC002409,0.8,0.0,0.0,0.0,0.0,25.32261062011357,0.0,102.42905024332488,333681.849149,17.513123617176134,286669.827884,21.41525639816596,302726.859829,44.26210839903871,300194.490618,45.40373138361851,1107282.007689,13.671359507419242,1730966.563877,37.77654222379405,576735.786841
ACC002410,1.0,20.688401096748496,531927.528839,32.760391587466586,71229.827164,78.02930834251028,2222599.388882,12.393502092481611,619678.554293,34.83224466150923,410751.480986,55.03815971575672,987847.294802,23.23591708792601,401198.565739,92.88386867626816,274481.550164,73.888446688975,10202.316607,49.58413870867328,1467650.697285
ACC002411,0.8,0.0,0.0,0.0,0.0,42.271710038185816,0.0,36.87097016635792,1734229.108452,27.845524100976053,526806.158718,47.53383364766362,3794924.353167,36.14785695191687,1465972.497483,18.08764737520433,362199.471385,6.694513037279696,173266.446122,34.64062809549999,198193.207536
ACC002412,1.0,181.341947061291,167447.431493,69.94758212840532,60359.976818,70.17734419706596,279077.803989,30.670021552337342,1293506.182228,21.69815686608321,68207.010771,54.68996312214294,161007.541782,97.05257382924836,2426015.67413,89.45223033107926,109604.431252,76.863663194858,1703309.043749,4.607206569986815,2100539.053385
ACC002413,1.0,17.82873357444933,0.0,61.939784490695686,2159117.510392,12.537665639112488,690483.649019,43.32870606712916,1097548.778632,102.67642765766492,272176.37608,61.36330827463364,66595.467621,52.20123600644323,1712524.467285,38.80083832658444,32722.403284,18.369529983285076,2476.693051,14.647525101467838,6857.795048
ACC002414,1.0,56.75165705232798,1350983.480676,101.86724942461431,783975.42531,101.61160085413007,340808.00094,11.800885206696352,769801.023691,848.3924458304931,965508.296323,57.5872219390375,788144.843065,22.953301321705872,11861.179489,64046.56007485212,950393.548412,114.55552701931576,1635060.482723,19.56809744720653,78174.192334
ACC002415,1.0,50.49461362773246,457663.261943,47.804750171623375,358594.405597,16.6447203107072,4201098.09396,38.3355277707231,592387.448182,22.21057559252102,981544.396199,74.40600768043905,273108.101124,39.81863230334108,863121.240207,60.28720857852033,817444.007159,35.00307550754279,108355.071778,35.47361554283477,79734.004066
ACC002416,1.0,57.01103173363339,198064.71426,33.67785696574697,517032.578028,22.82869592730852,434498.754339,53.68682656322367,1177083.781997,157.3866436199411,539348.776091,19.393683958843656,685425.799461,79.51226715400085,637094.148968,30.43656203105432,1097824.10672,58.03589079702067,1400023.903917,32.45266850719264,2590577.316021
ACC002417,1.0,59.38995967115356,0.0,60.624499278523295,75552.9096,127.70316434866686,87667.663975,118.01509854855937,2919840.429613,32.76239042040616,1555316.668578,117.7746509312503,89279.608729,20.793881889266952,358689.928369,48.96421048084351,10933.36473,113.33835658306973,2394460.543516,23.90573792158623,611875.4104
ACC002418,1.0,20.84697302649202,0.0,52.10142599395287,95930.257475,19.622027888052784,3156101.748358,159.09459607183794,1294951.667359,87.63833446743197,180505.681095,26.516655259690207,1383146.275598,17.567944177134695,267030.179696,44.42379878645389,935535.624664,61.620738418833305,793352.034129,136.2378600908093,1560623.759727
ACC002419,1.0,13.370322918422588,87743.637614,13.56482994016348,2762432.742551,28.264530468457497,857695.993117,13.42104710574253,871574.246238,7.190472471045908,778161.634837,113.01731056529108,1063576.456848,42.00816497350659,233715.470508,9.335598326044623,2098693.893076,8.628561961410625,151868.729367,255.0713133027412,709596.92723
ACC002420,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05951309417893,0.0,19.578894760793563,3616596.742741,34.39204415407595,936392.996766,26.564606601892716,888471.131266,62.06258281703178,1910284.916743,18.28935228478016,2047080.208915
ACC002421,0.8,0.0,0.0,0.0,0.0,30.108383337583877,0.0,8.017854844820736,4140476.116384,68.69122894680329,75819.049212,58.63784929822948,87362.659547,35.37062411176236,257663.701325,52.02844006499839,1403257.206691,15.537214956635289,1892519.693819,46.68731075256329,318611.935893
ACC002422,0.9,0.0,0.0,35.3677793467865,0.0,111.82010476839017,2096901.275743,67.00787505689668,233196.752928,62.71999756814527,2248995.976576,22.891824846884465,976460.296107,38.7246665716207,225509.689905,23.507610127207872,437511.705029,344.3965278044707,1842847.695734,21.66845495901128,503736.431296
ACC002423,1.0,40.13648328419176,189194.112654,12.557697748505426,502567.572417,16.198933694028586,266250.865743,14.635199325941937,899373.230404,14.080233107020655,1285999.899641,10.608150942887672,142448.825428,14.689578495540871,12826.963449,68.74778651641819,1220447.409801,19.125289450197187,783906.567015,92.51776828086705,79912.547664
ACC002424,0.9,0.0,0.0,17.254771079229137,0.0,75.73467688478037,543100.675182,48.43895704940501,752669.884606,20.51132439090853,849292.232145,93.38241760514728,2348996.249364,39.53882359683915,31854.173236,24.16127151780232,580921.647779,15.849658157321084,768073.497306,33.91852681361974,423842.436062
ACC002425,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.08063863542306,0.0,11.812627423283148,1831529.547656,140.68232406019047,419639.008805,37.85178734396527,254158.755241
ACC002426,1.0,23.32548067021093,1462243.298364,41.23479064543771,477400.608267,74.04907391449878,250845.989795,22.58959458690857,1722704.29929,44.52474313073104,159960.192972,24.13564817171781,237158.211431,17.705746760978773,1306351.566117,10.558937817813774,251374.366532,52.11469000608881,116667.234359,12.108189007600089,3957330.219944
ACC002427,0.7,0.0,0.0,0.0,0.0,0.0,0.0,29.57086273448168,0.0,15.252046058243002,354154.847626,81.31093962909014,2324639.274367,10.14327754269834,2907369.528157,51.99324603236545,3143703.103214,44.8307926610478,258599.416823,15.583926703075791,412236.765556
ACC002428,0.9,0.0,0.0,19.968764922011307,0.0,47.96740135675869,76197.570342,83.6618664478227,322559.660275,35.539409787099856,386859.878758,66.6776579572079,2307607.520387,29.20417503668852,1744446.936042,31.29881328902677,500539.555451,33.36528477121801,1735541.801495,21.0902301496766,1313638.487628
ACC002429,1.0,10.821081253547648,0.0,23979.92776976348,458407.645315,12.423338119451978,411566.500717,8.73678812880489,671364.194231,26.839935881093595,2761697.800822,22.82503202714125,639851.736985,16.077765362666987,2061544.425787,37.28672950564296,866018.263019,17.23491152165338,1633357.70946,12.297713322003576,708661.857797
ACC002430,1.0,25.38457590877867,0.0,109.05478439642609,797644.424202,11.163191889419728,1223254.224621,33.08098468521856,1886771.728206,25.479667620867144,2504666.478635,23952.315090434524,349772.95156,375.9718704842424,160665.224108,18.60066959154336,197273.823721,40.284500798897184,61058.591665,13.371784593273825,596703.439467
ACC002431,1.0,18.622605861505956,0.0,16.800727786013038,464750.07235,6.55033348815355,934661.280811,44.735726793060486,1044443.640866,17.59131683727445,1869568.677064,11.851697528794242,100300.315463,64.8748236338364,2050378.675443,7.449540566023829,559154.288047,21.78082254598714,844836.935139,18.25734052896981,97625.419347
ACC002432,0.9,0.0,0.0,5.605348233904492,0.0,14.291498104860938,822703.196659,98.33714033817137,1516127.424819,128.3949856326046,3370891.085777,17.18896206708294,164383.721539,51.64196755681683,178550.585131,17.095195426318153,1065105.497145,70.97197768133458,72456.360955,12.863093861698328,1151364.355547
ACC002433,0.8,0.0,0.0,0.0,0.0,17.973579536853723,0.0,16.827545996617392,1837805.447897,41.22118862207199,1109655.921782,23.286222676389563,555576.416551,145.4842415971661,1038209.609858,16.555497725890515,305386.480609,106.9916434006052,1297190.179446,55.70729632324103,618392.875534
ACC002434,1.0,64.41858177150735,1953668.474911,10.842587997211794,698522.863749,7.703487445420991,254135.64343,24.247977656454765,449025.863452,6.189029371526113,1208786.479124,41.68481058703132,1133128.409684,71.89452482720328,1546354.393652,22.4611557028712,180213.186999,26.80098907942811,1350399.222787,78.96024352393202,14777.129525
ACC002435,0.8,0.0,0.0,0.0,0.0,7017.02183234106,0.0,11.105350801367546,1915248.969588,63.58462412180658,2036001.66466,27.001834254980164,360442.132915,42.551500047042566,256952.606898,57.065274542331366,898332.703717,95.82003086519164,1641705.163746,10.22268220341206,71358.072904
ACC002436,1.0,8.78208017826392,185406.0665,71.69979977565404,12379.122744,6.575211219237838,1092047.059084,36.160630918599246,32550.782976,90.92956807133308,1454668.952502,23.23702978120491,1130279.9503,13.120917382772156,830494.220925,7.557752637817906,1942816.659431,25.51149130936887,751627.096963,47.51259410217827,16838.194635
ACC002437,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.334206541182663,0.0,23.5435734444494,596950.828556,17.719451067560886,707546.261969,25.09004742950645,1867089.234174,12.25902097632188,1131260.167969
ACC002438,1.0,12.026548272312544,0.0,13.826432478710084,2373467.810635,12.524724617007678,331246.279017,85.16367128408636,916838.384822,29.317066466513197,274275.058928,203.88163377057367,458423.86483,17.985668953178685,843512.634753,12.40829059764143,1816716.056593,88.97801073351475,78154.652027,111.15130844431052,1027830.824724
ACC002439,1.0,10.254100021039198,1129024.522419,16.159724700144274,364775.654404,59.08115075244153,524606.324298,31.812034784461805,492143.42595,25.275083658206302,2937370.836174,19.772033904578706,724174.742368,18.61222221868121,917374.102483,258.91415499427035,2273773.938125,38.44527956045168,67591.720939,22.052986059156083,336997.986696
ACC002440,1.0,49.26087952057229,1800175.812772,18.77386591726942,173868.439695,27.9603730805934,696854.45915,14.679600757733253,96165.089455,18.291934077209127,1281917.783902,34363.0684469672,767749.350452,58.76389796337951,606542.982095,43517.0307223408,66295.36441,17.32327403001763,830252.641052,12782.193855847088,226291.974502
ACC002441,1.0,40.01477109313686,0.0,12.821931379422804,186319.732736,10.450007679036911,1527517.486884,114.83234038018928,897815.080986,10.064295678431431,313589.504191,11.401040218935789,2764290.668683,187.03717561595897,33650.931074,9.911328261806151,1710053.052187,37.83572284204065,1393225.69308,59.97083435815742,577350.380285
ACC002442,0.7,0.0,0.0,0.0,0.0,0.0,0.0,92.58031387353984,0.0,130.48988240132653,267342.174272,119.48068168637566,883061.505679,43.20814783114828,5196749.786695,37.5315478514228,400555.724006,65.80788145913684,508847.348004,28.860941972284703,2342208.366712
ACC002443,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.29628785625052,0.0,23.79686993902962,3079608.901402,40.28564083167815,2004269.686019,165.6887014849717,7108.693948,14.902876436377351,2136222.861522,41.39979518761208,1325618.283971
ACC002444,1.0,14.653875210720384,93996.770232,25.00004952198967,441399.125147,78.15878343028031,1892411.42716,27585.69384971378,980812.629425,69.31409576213903,1543900.33156,58.0330433526534,91206.830651,34.248991249103526,154416.059179,48.762231973443605,865058.066512,81.89641520723346,2075457.715776,56.16247410414872,363760.833236
ACC002445,1.0,67.37230596572782,1107091.999229,34.503916237728994,1841564.66006,72.4718413153086,609737.396383,19.50202434929291,575026.321298,44.011784597587344,1224165.152466,25.299453284872637,2263145.602517,22.35518006032806,770536.293041,30.70386081411097,346415.838009,36.455475015279085,576737.200301,28.5732841422812,40584.196445
ACC002446,0.8,0.0,0.0,0.0,0.0,21.475201870762668,0.0,37.8133013748166,1075162.665405,18.59729785701268,246499.170969,33.214502520451774,2134453.485331,10.641878761395544,1820730.045427,18.92064122512578,2153315.061449,37.50136875831765,1295813.018956,385.8706760027087,1233334.310223
ACC002447,1.0,13.51754324777117,0.0,86.74144107610866,1100861.001796,24.17892277004555,793160.694549,66.3314967515023,982997.777036,22.304090423896405,649837.47468,8.803584142399522,385482.030455,9.100660011597864,2154310.387778,27.38943563963398,240268.438928,31.96465412775615,409073.547314,187.1505847493963,733699.323777
ACC002448,1.0,70.26367800734117,0.0,39.35789036535501,3572208.683511,14.90457122542557,2068367.413789,71.59483805779375,783444.724101,35.841469365074566,220.398203,248.32683336087547,565965.678794,24.97425656898326,78703.440477,30.130745816527973,524883.011863,64.8358855924346,345250.877911,49.53593965953506,1468643.657838
ACC002449,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.034063688736765,0.0,50.07880140458455,2233332.078945,32.585032306276055,1483799.519878,43.52558227177399,329143.559465,15.159253586857142,2952161.742888,25.119858219744447,449997.856824
ACC002450,0.9,0.0,0.0,7.275982472712662,0.0,2.469680013963208,1331044.829825,50.09346622713564,2056540.036674,18945.245268838844,941183.3989,11.110300617007166,675965.130052,135.70688825232435,466843.352211,34.843202050831465,1951812.366333,23.08331929554073,811144.039045,86.6178162441473,747326.482168
ACC002451,1.0,8.2974952652962,277877.637292,147.31078148052418,346437.621793,8.300239456435667,324749.015851,19.226480378697147,371090.403501,22.13990082628729,259188.905406,44.47584661393959,321459.090695,13.576209504470278,1374441.189727,12.01141495006607,1495086.631431,57.28878724826917,241317.432292,80.93767457792606,2766098.312144
ACC002452,0.8,0.0,0.0,0.0,0.0,27.787527696079277,0.0,11.485736930126276,2777662.331349,34.63242565555142,3151142.580305,59.71076055635797,273762.654065,28.507627975915938,205196.809024,40.15503534130523,578906.746897,14.612430666985606,615854.377727,47.35049886732295,603452.726651
ACC002453,0.9,0.0,0.0,24.458920079271355,0.0,10.85379706208854,896619.733209,103.66125680508486,578282.911814,35.18749673188984,86864.096333,22.92014116761665,776802.176887,69.25914839230954,3290759.148995,47.469352129704696,598946.487017,61.68723883214164,1579071.949417,28.218041451462582,1105179.073273
ACC002454,0.8,0.0,0.0,0.0,0.0,30.12026148548207,0.0,10.471126767966286,653288.794558,23.924020290525952,2184199.009232,55.62105688596413,951008.350703,22.3979937442525,160297.914538,192.53834062193943,172061.068814,24.278045030968062,2007203.527481,89.56303050244695,1004489.756644
ACC002455,1.0,15.51329437266326,536259.672055,16.596673866404885,870908.341326,111.58207362482376,135713.773252,8.849140941320726,343923.674593,70.94932477185847,447040.406638,225.03054949707945,419369.772387,118.97506019033771,2071209.59518,72.30886447613712,871896.966607,46.93982025537612,623325.169727,23.96893260450293,358863.327965
ACC002456,0.9,0.0,0.0,31.298925485086134,0.0,78.80512267062826,950508.650311,4.892183914575593,530419.696398,59.86458178198606,409583.199125,122.62086077355916,2720290.072125,16.30652757698453,783860.979094,11.603568413385144,2731361.217989,45.09178236155003,17728.260638,23.25118762034854,320884.923508
ACC002457,1.0,32.204253477299176,368518.79487,165.34648355704027,628292.479651,64.40161113439989,937651.703863,43.78483527089602,2565982.16227,36.23541036670554,809373.176783,41.10205418027732,55562.134575,58.13470488220129,385274.073562,29.139588121031604,132003.731301,35.51735767283765,1224865.018853,71.89555333843538,542423.22729
ACC002458,1.0,6.947523213199831,1282841.064886,106.26712713412424,1111451.994024,17.41741962249887,74668.833028,36.80176002068082,1041121.099083,14.970598033392838,373455.179944,33.58533754173369,917127.618148,25.37761088018085,518102.08669,31.932552720826735,944342.962198,70.60189142392979,462192.900597,395.3041397674149,3097810.016315
ACC002459,0.9,0.0,0.0,31.017566389882383,0.0,47.55648580355273,166152.583409,13.874413917134142,1414337.867838,26.335102147834903,1816358.621955,56.14742876089682,87276.246659,129.73846162065712,430855.107265,30.461806316590984,54191.071291,96.80448400271789,350684.367939,29.25656464704949,1941234.086117
ACC002460,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.156182093515408,0.0,23.012329115313975,707057.095847,37.80247278544381,428521.649409,181.39445737658252,1284898.896653,13.502195360435412,1128632.77954
ACC002461,0.7,0.0,0.0,0.0,0.0,0.0,0.0,47.14720360820921,0.0,48.8185188811836,744906.189032,31.277306754088126,1721466.791409,44.51861954351698,877221.353561,40.78095789706996,1547013.238966,9.632147371383835,2532852.476892,36.84622389790447,1050272.849772
ACC002462,1.0,15.222295010145912,0.0,42.90464866682606,3211151.235939,60.99966657274898,604994.522973,237.95810442572912,593549.306046,31.979856584911676,270495.144373,17.550143362028724,452888.773271,40.87014811437352,563175.07166,35.075435327307304,972160.302531,29.37590949661721,183011.45644,29.50810722043197,588127.380626
ACC002463,1.0,27.919733665708016,492061.854724,9.479656116280967,355217.127191,60.3843584524311,510013.844335,34.42058719998159,1727622.363356,36.29881581492683,611925.983981,62.845659512221765,112421.292424,53.84948564103623,231623.081282,13.43974535466197,763295.292303,55.68978856151248,293945.054144,11.136259110962373,1191356.979591
ACC002464,1.0,39.88980411166299,240670.573863,38.47221435051704,179642.269002,29.74105025992331,253766.898282,10.463230734160769,596405.537427,22.665387169265443,253073.929217,50.7381191948981,22903.082285,29.89997403136703,855000.789383,25.01044955959514,883196.713246,29.615986646959737,756998.80897,33.34168317610038,111376.501395
ACC002465,1.0,22.31925486020276,297795.296514,76.18761828249663,125529.232864,47.5939481955409,873194.673829,14.244234893717756,353891.515143,59.05242282451808,1400041.481867,25.93854704982791,1105988.757849,17.268750423351456,164031.877899,25.247331854443026,1499334.020056,52.61218191309752,1518223.608804,31.355093121880387,187251.890042
ACC002466,1.0,20.240042987684564,711948.162559,23.05057942193117,1566753.409541,35.30911432776959,1004083.834968,30.3713526498896,205110.309162,39.310062503496056,1349900.598091,84.25905320418,47124.20088,2.64632861842468,59457.14082,114.7646256262014,73278.512987,26.920690826308128,4173270.052889,597.1255433433797,849896.152945
ACC002467,1.0,146.71026143653435,864266.87757,18.04913864140823,173265.177317,19.170016981253436,708773.880331,86.81597903104921,420143.436881,45.287084732538425,252495.45639,62.11159877282704,250447.27612,83.2527071667165,95917.841881,48.09449973285653,353436.853858,4.447497289437157,150773.931943,44.42055743105604,550012.393848
ACC002468,0.8,0.0,0.0,0.0,0.0,20.593997820551465,0.0,26.7616522584257,512132.903856,57.56204395333327,613803.69245,4.963603629806516,470025.978548,41.85836783160251,1183048.659625,50.86811312600283,3826760.413893,29.078515610340315,1644319.632429,22.49766873882953,217322.886215
ACC002469,1.0,80.85055488005489,30797.135365,44.5776450897016,315356.085716,48.13820201821339,179630.544518,13.163299890681555,32786.874335,19.88597359725755,1010716.175288,11.171058024012597,1232962.198701,16.563652591790856,1511289.552378,25.93303933234021,4121.398869,42.91220269751541,2186283.792871,40.98782287814204,163515.504297
ACC002470,0.9,0.0,0.0,15.15440409434853,0.0,20.71010143022168,1323141.047358,39.28696107070644,2073665.270688,21.75780371184803,924375.919993,23.996064434007263,1476232.095702,11.93875754367853,352409.738666,17.81224485289095,284269.129821,6.793833737537419,1099259.484353,45.36905388100576,507842.224308
ACC002471,1.0,198.8894362236866,173966.725604,60.649346118401006,1538496.420874,23.583400708684167,135105.68847,143.93821582519308,317968.33635,15.151917322696823,944289.344654,9.700348356028318,340004.272315,16.527543576823152,1394327.366089,41.88379471278412,777226.523507,557.7671077960053,838643.348554,33.06690222002659,138023.554208
ACC002472,1.0,14.757246286777224,264519.798646,74.71302135318254,259518.826576,18.236255553485456,1393136.551419,30.636115243600337,75714.355099,20.6852109857594,1377934.128507,43.79194415522637,22922.602876,46.76112532030138,477803.139903,17.501701043811043,4169918.444068,41.280552223504216,25579.59172,57.429577112026784,564253.496774
ACC002473,0.8,0.0,0.0,0.0,0.0,281.9158429594589,0.0,68.27319410239876,439255.097611,24.18119170089806,23585.004587,190.70874008880085,346361.315476,180.8241635688307,1874617.665721,98.45817477945477,1242875.703168,37.56222315234159,1375209.908508,41.9206848300927,2038769.699025
ACC002474,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.258999474146602,0.0,82.80946154218435,1547373.469492,35.87662824628477,4525325.937913
ACC002475,0.9,0.0,0.0,52.500993046898806,0.0,11.512873190703658,2598665.285619,10.910514569844215,881840.775779,48.98832251879244,1568591.294632,50.55088530789836,658971.766916,11.874062002984152,280336.210494,100.04401911420388,1726784.004465,56.23077376425672,186841.041039,125.55788710002793,1690.349561
ACC002476,1.0,13.85865370351678,973611.427655,18.790965718939635,470494.777991,24.90581538758373,951090.635471,119.19347802045884,1853875.128322,17.807228130062377,1358614.387176,68.05117638807663,245395.424962,97.68486902571551,1401816.477115,26.03323923764138,10368.053416,103.20510887927595,620612.179151,284.6845059029046,493581.594735
ACC002477,0.7,0.0,0.0,0.0,0.0,0.0,0.0,99.34462517129695,0.0,11.087622994840244,1239789.02214,146.63911426626626,1205467.192548,35.61658183060497,2486829.221993,25.68249816430625,1447078.461794,25.22775392751635,698827.033611,13.341304365016748,2340180.010167
ACC002478,0.7,0.0,0.0,0.0,0.0,0.0,0.0,8966.19456354691,0.0,32.14456613443569,2239635.69825,34.286765978080766,2572834.671441,45.12821460672885,597521.688832,28.102377614424327,1252355.821738,25.062387944564268,485128.772011,27.225195252172185,742.724464
ACC002479,1.0,8.390952964013556,0.0,117.26765414282214,286078.449974,28.85540905717812,154421.624684,412.7669534424464,684003.040525,152.19017133439334,604789.308877,83.20630631451873,1296602.527858,94.46997593147938,1313487.456778,13.046930280780844,186698.44485,21.98057090771809,1509504.287097,71.86848287719026,217945.593737
ACC002480,0.9,0.0,0.0,20.104611089001825,0.0,21.06856820705344,783691.376239,13.86201592897761,259967.938653,54.56329555444797,898299.123607,12.6436987960296,1166914.511902,75.05938997532371,3556942.266629,30.16361205483218,684224.155806,86.64459436960612,597229.665564,13.009876661130058,1676170.510113
ACC002481,1.0,22.17307782164814,212222.930018,13.287291626612763,2113694.953593,603.8495761259553,749917.157372,44.07907790661402,320165.633524,73.13410902341953,518800.288673,113.8671571512751,1010317.402383,19.584067238704986,87721.74368,52.76611782101758,117626.343364,48.2330939789301,339057.835899,60.53449814136093,1476024.378119
ACC002482,1.0,15.688441740179137,17252.372629,19.56871303049383,351912.352569,9.533770740830748,134597.398247,15.288880190215192,540197.961914,116.15378256422412,771573.422848,16.76508317281557,170254.430363,105.96857754485916,885093.83625,23.254972897953,845927.279409,20.859413025938625,1058744.097595,53.69490577075801,1524289.732393
ACC002483,0.7,0.0,0.0,0.0,0.0,0.0,0.0,19.928430201301445,0.0,29.1311078511531,1271225.139699,17.1430400509313,197293.119735,26.702452827516723,174057.697523,20.643286496638645,5504924.78753,16.47447385495967,1202281.965268,36.52969523033571,93854.281394
ACC002484,1.0,36.04543662005737,641917.140822,8.56355387589589,416749.737836,13.8571192017696,800404.066681,46.40827993141755,1369757.474019,71.54195210456278,3336705.0085,16.059051500682664,1561313.524375,24.007709241549637,204444.952774,20.70724132075506,320232.697216,26.122253092513624,686507.263219,27.726850625284197,597067.571834
ACC002485,1.0,49.14647995940062,0.0,14.685968059206674,269315.525948,94.6921634730309,1821970.894238,33.189698654344404,172446.992763,61.16158607778009,1709524.399911,16.730733035604327,3394194.375865,224.6193806285973,485840.402788,102.28208748920925,589534.346648,7.560756863642829,368570.193802,79.01610919364151,419147.268398
ACC002486,1.0,49.3077733138752,0.0,80.91543719959861,1140041.759122,40.26405680531384,866030.563025,28.971384831455897,1216625.702369,42.6698033067977,675338.580858,86.62698576976665,77573.689505,61.94771534935786,1476438.588933,80.36264752272966,316186.072534,72.18072813730538,461839.285305,77.7414636944939,3023565.252697
ACC002487,0.9,0.0,0.0,44.9334682026187,0.0,29.25888099412375,484918.821363,24.62066589845013,871697.840119,48.86141449728374,103786.29382,21.94910961542927,778394.017197,41.26760619133045,1568468.982467,74.92680526218187,1013434.233864,22.258265387673507,1209034.281349,27.7356542499613,1232601.935852
